t,phase,temp,power,sm_mhz,throttle
1118.824,cool,59,6.198,210,1
1118.875,cool,59,6.198,210,1
1118.925,cool,59,6.198,210,1
1118.975,cool,59,6.198,210,1
1119.026,cool,59,6.198,210,1
1119.076,cool,59,6.198,210,1
1119.127,cool,59,6.198,210,1
1119.177,cool,59,6.198,210,1
1119.227,cool,59,6.198,210,1
1119.278,cool,59,6.198,210,1
1119.328,cool,59,6.198,210,1
1119.378,cool,59,6.198,210,1
1119.429,cool,59,6.198,210,1
1119.479,cool,59,6.198,210,1
1119.53,cool,59,6.198,210,1
1119.58,cool,59,6.198,210,1
1119.631,cool,59,6.198,210,1
1119.681,cool,59,6.196,210,1
1119.732,cool,59,6.196,210,1
1119.782,cool,59,6.196,210,1
1119.833,cool,59,6.196,210,1
1119.883,cool,59,6.196,210,1
1119.933,cool,59,6.196,210,1
1119.984,cool,59,6.196,210,1
1120.034,cool,59,6.196,210,1
1120.085,cool,59,6.196,210,1
1120.135,cool,59,6.196,210,1
1120.186,cool,59,6.196,210,1
1120.236,cool,59,6.196,210,1
1120.286,cool,59,6.196,210,1
1120.337,cool,59,6.196,210,1
1120.387,cool,59,6.196,210,1
1120.438,cool,59,6.196,210,1
1120.488,cool,59,6.196,210,1
1120.538,cool,59,6.196,210,1
1120.589,cool,59,6.196,210,1
1120.639,cool,59,6.196,210,1
1120.69,cool,59,6.191,210,1
1120.74,cool,59,6.191,210,1
1120.79,cool,59,6.191,210,1
1120.841,cool,59,6.191,210,1
1120.891,cool,59,6.191,210,1
1120.941,cool,59,6.191,210,1
1120.992,cool,59,6.191,210,1
1121.042,cool,59,6.191,210,1
1121.093,cool,59,6.191,210,1
1121.143,cool,59,6.191,210,1
1121.194,cool,59,6.191,210,1
1121.245,cool,59,6.191,210,1
1121.295,cool,59,6.191,210,1
1121.346,cool,59,6.191,210,1
1121.396,cool,59,6.191,210,1
1121.447,cool,59,6.191,210,1
1121.497,cool,59,6.191,210,1
1121.547,cool,59,6.191,210,1
1121.598,cool,59,6.191,210,1
1121.649,cool,59,6.191,210,1
1121.699,cool,59,6.19,210,1
1121.749,cool,59,6.19,210,1
1121.799,cool,59,6.19,210,1
1121.85,cool,59,6.19,210,1
1121.901,cool,59,6.19,210,1
1121.951,cool,59,6.19,210,1
1122.002,cool,59,6.19,210,1
1122.052,cool,59,6.19,210,1
1122.102,cool,59,6.19,210,1
1122.153,cool,59,6.19,210,1
1122.203,cool,59,6.19,210,1
1122.254,cool,59,6.19,210,1
1122.304,cool,59,6.19,210,1
1122.354,cool,59,6.19,210,1
1122.405,cool,59,6.19,210,1
1122.455,cool,59,6.19,210,1
1122.505,cool,59,6.19,210,1
1122.556,cool,59,6.19,210,1
1122.606,cool,59,6.19,210,1
1122.656,cool,59,6.197,210,1
1122.706,cool,59,6.197,210,1
1122.757,cool,59,6.197,210,1
1122.807,cool,59,6.197,210,1
1122.858,cool,59,6.197,210,1
1122.908,cool,59,6.197,210,1
1122.959,cool,59,6.197,210,1
1123.009,cool,59,6.197,210,1
1123.06,cool,59,6.197,210,1
1123.11,cool,59,6.197,210,1
1123.161,cool,59,6.197,210,1
1123.211,cool,59,6.197,210,1
1123.262,cool,59,6.197,210,1
1123.312,cool,59,6.197,210,1
1123.362,cool,59,6.197,210,1
1123.413,cool,59,6.197,210,1
1123.463,cool,59,6.197,210,1
1123.514,cool,59,6.197,210,1
1123.564,cool,59,6.197,210,1
1123.615,cool,59,6.197,210,1
1123.665,cool,59,6.201,210,1
1123.715,cool,59,6.201,210,1
1123.766,cool,59,6.201,210,1
1123.817,cool,59,6.201,210,1
1123.867,cool,59,6.201,210,1
1123.917,cool,59,6.201,210,1
1123.968,cool,59,6.201,210,1
1124.018,cool,59,6.201,210,1
1124.068,cool,59,6.201,210,1
1124.119,cool,59,6.201,210,1
1124.169,cool,59,6.201,210,1
1124.219,cool,59,6.201,210,1
1124.27,cool,59,6.201,210,1
1124.32,cool,59,6.201,210,1
1124.37,cool,59,6.201,210,1
1124.42,cool,59,6.201,210,1
1124.471,cool,59,6.201,210,1
1124.521,cool,59,6.201,210,1
1124.572,cool,59,6.201,210,1
1124.623,cool,59,6.201,210,1
1124.673,cool,59,6.195,210,1
1124.724,cool,59,6.195,210,1
1124.774,cool,59,6.195,210,1
1124.824,cool,59,6.195,210,1
1124.875,cool,59,6.195,210,1
1124.925,cool,59,6.195,210,1
1124.976,cool,59,6.195,210,1
1125.026,cool,59,6.195,210,1
1125.077,cool,59,6.195,210,1
1125.127,cool,59,6.195,210,1
1125.178,cool,59,6.195,210,1
1125.229,cool,59,6.195,210,1
1125.279,cool,59,6.195,210,1
1125.329,cool,59,6.195,210,1
1125.38,cool,59,6.195,210,1
1125.43,cool,59,6.195,210,1
1125.48,cool,59,6.195,210,1
1125.531,cool,59,6.195,210,1
1125.581,cool,59,6.195,210,1
1125.632,cool,59,6.195,210,1
1125.682,cool,59,6.192,210,1
1125.733,cool,59,6.192,210,1
1125.783,cool,59,6.192,210,1
1125.833,cool,59,6.192,210,1
1125.884,cool,59,6.192,210,1
1125.934,cool,59,6.192,210,1
1125.984,cool,59,6.192,210,1
1126.035,cool,59,6.192,210,1
1126.085,cool,59,6.192,210,1
1126.135,cool,59,6.192,210,1
1126.185,cool,59,6.192,210,1
1126.236,cool,59,6.192,210,1
1126.286,cool,59,6.192,210,1
1126.337,cool,59,6.192,210,1
1126.387,cool,59,6.192,210,1
1126.437,cool,59,6.192,210,1
1126.488,cool,59,6.192,210,1
1126.538,cool,59,6.192,210,1
1126.589,cool,59,6.192,210,1
1126.639,cool,59,6.192,210,1
1126.69,cool,59,6.19,210,1
1126.74,cool,59,6.19,210,1
1126.791,cool,59,6.19,210,1
1126.841,cool,59,6.19,210,1
1126.892,cool,59,6.19,210,1
1126.942,cool,59,6.19,210,1
1126.993,cool,59,6.19,210,1
1127.043,cool,59,6.19,210,1
1127.093,cool,59,6.19,210,1
1127.144,cool,59,6.19,210,1
1127.195,cool,59,6.19,210,1
1127.245,cool,59,6.19,210,1
1127.295,cool,59,6.19,210,1
1127.346,cool,59,6.19,210,1
1127.396,cool,59,6.19,210,1
1127.447,cool,59,6.19,210,1
1127.497,cool,59,6.19,210,1
1127.547,cool,59,6.19,210,1
1127.598,cool,59,6.19,210,1
1127.648,cool,59,6.19,210,1
1127.699,cool,59,6.192,210,1
1127.749,cool,59,6.192,210,1
1127.8,cool,59,6.192,210,1
1127.85,cool,59,6.192,210,1
1127.901,cool,59,6.192,210,1
1127.951,cool,59,6.192,210,1
1128.002,cool,59,6.192,210,1
1128.052,cool,59,6.192,210,1
1128.102,cool,59,6.192,210,1
1128.153,cool,59,6.192,210,1
1128.203,cool,59,6.192,210,1
1128.253,cool,59,6.192,210,1
1128.303,cool,59,6.192,210,1
1128.354,cool,59,6.192,210,1
1128.405,cool,59,6.192,210,1
1128.455,cool,59,6.192,210,1
1128.505,cool,59,6.192,210,1
1128.556,cool,59,6.192,210,1
1128.606,cool,59,6.192,210,1
1128.657,cool,59,6.189,210,1
1128.707,cool,59,6.189,210,1
1128.757,cool,59,6.189,210,1
1128.807,cool,59,6.189,210,1
1128.858,cool,59,6.189,210,1
1128.908,cool,59,6.189,210,1
1128.959,cool,59,6.189,210,1
1129.009,cool,59,6.189,210,1
1129.06,cool,59,6.189,210,1
1129.11,cool,59,6.189,210,1
1129.161,cool,59,6.189,210,1
1129.211,cool,59,6.189,210,1
1129.262,cool,59,6.189,210,1
1129.312,cool,59,6.189,210,1
1129.363,cool,59,6.189,210,1
1129.413,cool,59,6.189,210,1
1129.463,cool,59,6.189,210,1
1129.514,cool,59,6.189,210,1
1129.564,cool,59,6.189,210,1
1129.615,cool,59,6.189,210,1
1129.665,cool,59,6.18,210,1
1129.715,cool,59,6.18,210,1
1129.766,cool,59,6.18,210,1
1129.816,cool,59,6.18,210,1
1129.866,cool,59,6.18,210,1
1129.917,cool,59,6.18,210,1
1129.967,cool,59,6.18,210,1
1130.017,cool,59,6.18,210,1
1130.068,cool,59,6.18,210,1
1130.118,cool,59,6.18,210,1
1130.168,cool,59,6.18,210,1
1130.219,cool,59,6.18,210,1
1130.269,cool,59,6.18,210,1
1130.319,cool,59,6.18,210,1
1130.37,cool,59,6.18,210,1
1130.42,cool,59,6.18,210,1
1130.471,cool,59,6.18,210,1
1130.521,cool,59,6.18,210,1
1130.571,cool,59,6.18,210,1
1130.622,cool,59,6.18,210,1
1130.672,cool,59,6.176,210,1
1130.723,cool,59,6.176,210,1
1130.773,cool,59,6.176,210,1
1130.824,cool,59,6.176,210,1
1130.875,cool,59,6.176,210,1
1130.925,cool,59,6.176,210,1
1130.975,cool,59,6.176,210,1
1131.026,cool,59,6.176,210,1
1131.076,cool,59,6.176,210,1
1131.127,cool,59,6.176,210,1
1131.177,cool,59,6.176,210,1
1131.228,cool,59,6.176,210,1
1131.278,cool,59,6.176,210,1
1131.328,cool,59,6.176,210,1
1131.379,cool,59,6.176,210,1
1131.429,cool,59,6.176,210,1
1131.479,cool,59,6.176,210,1
1131.53,cool,59,6.176,210,1
1131.58,cool,59,6.176,210,1
1131.631,cool,59,6.176,210,1
1131.681,cool,59,6.176,210,1
1131.732,cool,59,6.176,210,1
1131.782,cool,59,6.176,210,1
1131.833,cool,59,6.176,210,1
1131.883,cool,59,6.176,210,1
1131.934,cool,59,6.176,210,1
1131.984,cool,59,6.176,210,1
1132.035,cool,59,6.176,210,1
1132.085,cool,59,6.176,210,1
1132.136,cool,59,6.176,210,1
1132.186,cool,59,6.176,210,1
1132.237,cool,59,6.176,210,1
1132.287,cool,59,6.176,210,1
1132.338,cool,59,6.176,210,1
1132.388,cool,59,6.176,210,1
1132.439,cool,59,6.176,210,1
1132.489,cool,59,6.176,210,1
1132.539,cool,59,6.176,210,1
1132.59,cool,59,6.176,210,1
1132.64,cool,59,6.176,210,1
1132.691,cool,59,6.175,210,1
1132.741,cool,59,6.175,210,1
1132.792,cool,59,6.175,210,1
1132.842,cool,59,6.175,210,1
1132.893,cool,59,6.175,210,1
1132.943,cool,59,6.175,210,1
1132.994,cool,59,6.175,210,1
1133.044,cool,59,6.175,210,1
1133.095,cool,59,6.175,210,1
1133.145,cool,59,6.175,210,1
1133.196,cool,59,6.175,210,1
1133.246,cool,59,6.175,210,1
1133.296,cool,59,6.175,210,1
1133.347,cool,59,6.175,210,1
1133.397,cool,59,6.175,210,1
1133.447,cool,59,6.175,210,1
1133.497,cool,59,6.175,210,1
1133.547,cool,59,6.175,210,1
1133.598,cool,59,6.175,210,1
1133.648,cool,59,6.175,210,1
1133.699,cool,59,6.178,210,1
1133.75,cool,59,6.178,210,1
1133.8,cool,59,6.178,210,1
1133.853,cool,59,6.178,210,1
1133.904,cool,59,6.178,210,1
1133.954,cool,59,6.178,210,1
1134.004,cool,59,6.178,210,1
1134.055,cool,59,6.178,210,1
1134.105,cool,59,6.178,210,1
1134.156,cool,59,6.178,210,1
1134.206,cool,59,6.178,210,1
1134.256,cool,59,6.178,210,1
1134.307,cool,59,6.178,210,1
1134.357,cool,59,6.178,210,1
1134.407,cool,59,6.178,210,1
1134.458,cool,59,6.178,210,1
1134.508,cool,59,6.178,210,1
1134.559,cool,59,6.178,210,1
1134.609,cool,59,6.178,210,1
1134.66,cool,59,6.188,210,1
1134.71,cool,59,6.188,210,1
1134.76,cool,59,6.188,210,1
1134.811,cool,59,6.188,210,1
1134.861,cool,59,6.188,210,1
1134.912,cool,59,6.188,210,1
1134.962,cool,59,6.188,210,1
1135.012,cool,59,6.188,210,1
1135.063,cool,59,6.188,210,1
1135.113,cool,59,6.188,210,1
1135.164,cool,59,6.188,210,1
1135.215,cool,59,6.188,210,1
1135.265,cool,59,6.188,210,1
1135.316,cool,59,6.188,210,1
1135.366,cool,59,6.188,210,1
1135.416,cool,59,6.188,210,1
1135.467,cool,59,6.188,210,1
1135.517,cool,59,6.188,210,1
1135.567,cool,59,6.188,210,1
1135.618,cool,59,6.188,210,1
1135.668,cool,59,6.186,210,1
1135.719,cool,59,6.186,210,1
1135.769,cool,59,6.186,210,1
1135.82,cool,59,6.186,210,1
1135.87,cool,59,6.186,210,1
1135.921,cool,59,6.186,210,1
1135.971,cool,59,6.186,210,1
1136.021,cool,59,6.186,210,1
1136.072,cool,59,6.186,210,1
1136.122,cool,59,6.186,210,1
1136.172,cool,59,6.186,210,1
1136.223,cool,59,6.186,210,1
1136.273,cool,59,6.186,210,1
1136.324,cool,59,6.186,210,1
1136.374,cool,59,6.186,210,1
1136.424,cool,59,6.186,210,1
1136.475,cool,59,6.186,210,1
1136.525,cool,59,6.186,210,1
1136.575,cool,59,6.186,210,1
1136.625,cool,59,6.186,210,1
1136.676,cool,59,6.185,210,1
1136.726,cool,59,6.185,210,1
1136.777,cool,59,6.185,210,1
1136.827,cool,59,6.185,210,1
1136.878,cool,59,6.185,210,1
1136.928,cool,59,6.185,210,1
1136.979,cool,59,6.185,210,1
1137.029,cool,59,6.185,210,1
1137.08,cool,59,6.185,210,1
1137.13,cool,59,6.185,210,1
1137.181,cool,59,6.185,210,1
1137.231,cool,59,6.185,210,1
1137.282,cool,59,6.185,210,1
1137.333,cool,59,6.185,210,1
1137.383,cool,59,6.185,210,1
1137.434,cool,59,6.185,210,1
1137.485,cool,59,6.185,210,1
1137.535,cool,59,6.185,210,1
1137.586,cool,59,6.185,210,1
1137.636,cool,59,6.185,210,1
1137.686,cool,59,6.185,210,1
1137.737,cool,59,6.185,210,1
1137.787,cool,59,6.185,210,1
1137.837,cool,59,6.185,210,1
1137.888,cool,59,6.185,210,1
1137.938,cool,59,6.185,210,1
1137.989,cool,59,6.185,210,1
1138.039,cool,59,6.185,210,1
1138.09,cool,59,6.185,210,1
1138.14,cool,59,6.185,210,1
1138.191,cool,59,6.185,210,1
1138.242,cool,59,6.185,210,1
1138.292,cool,59,6.185,210,1
1138.343,cool,59,6.185,210,1
1138.393,cool,59,6.185,210,1
1138.444,cool,59,6.185,210,1
1138.494,cool,59,6.185,210,1
1138.544,cool,59,6.185,210,1
1138.595,cool,59,6.185,210,1
1138.645,cool,59,6.185,210,1
1138.696,cool,59,6.183,210,1
1138.746,cool,59,6.183,210,1
1138.797,cool,59,6.183,210,1
1138.847,cool,59,6.183,210,1
1138.898,cool,59,6.183,210,1
1138.948,cool,59,6.183,210,1
1138.999,cool,59,6.183,210,1
1139.049,cool,59,6.183,210,1
1139.1,cool,59,6.183,210,1
1139.15,cool,59,6.183,210,1
1139.2,cool,59,6.183,210,1
1139.251,cool,59,6.183,210,1
1139.301,cool,59,6.183,210,1
1139.352,cool,59,6.183,210,1
1139.402,cool,59,6.183,210,1
1139.452,cool,59,6.183,210,1
1139.503,cool,59,6.183,210,1
1139.553,cool,59,6.183,210,1
1139.604,cool,59,6.183,210,1
1139.654,cool,59,6.183,210,1
1139.705,cool,59,6.177,210,1
1139.755,cool,59,6.177,210,1
1139.805,cool,59,6.177,210,1
1139.856,cool,59,6.177,210,1
1139.906,cool,59,6.177,210,1
1139.956,cool,59,6.177,210,1
1140.007,cool,59,6.177,210,1
1140.057,cool,59,6.177,210,1
1140.108,cool,59,6.177,210,1
1140.158,cool,59,6.177,210,1
1140.209,cool,59,6.177,210,1
1140.259,cool,59,6.177,210,1
1140.31,cool,59,6.177,210,1
1140.36,cool,59,6.177,210,1
1140.41,cool,59,6.177,210,1
1140.461,cool,59,6.177,210,1
1140.511,cool,59,6.177,210,1
1140.562,cool,59,6.177,210,1
1140.612,cool,59,6.177,210,1
1140.662,cool,59,6.176,210,1
1140.713,cool,59,6.176,210,1
1140.763,cool,59,6.176,210,1
1140.814,cool,59,6.176,210,1
1140.865,cool,59,6.176,210,1
1140.915,cool,59,6.176,210,1
1140.966,cool,59,6.176,210,1
1141.016,cool,59,6.176,210,1
1141.067,cool,59,6.176,210,1
1141.117,cool,59,6.176,210,1
1141.168,cool,59,6.176,210,1
1141.218,cool,59,6.176,210,1
1141.268,cool,59,6.176,210,1
1141.319,cool,59,6.176,210,1
1141.369,cool,59,6.176,210,1
1141.419,cool,59,6.176,210,1
1141.47,cool,59,6.176,210,1
1141.52,cool,59,6.176,210,1
1141.571,cool,59,6.176,210,1
1141.621,cool,59,6.176,210,1
1141.671,cool,59,6.179,210,1
1141.722,cool,59,6.179,210,1
1141.772,cool,59,6.179,210,1
1141.823,cool,59,6.179,210,1
1141.873,cool,59,6.179,210,1
1141.924,cool,59,6.179,210,1
1141.974,cool,59,6.179,210,1
1142.024,cool,59,6.179,210,1
1142.075,cool,59,6.179,210,1
1142.126,cool,59,6.179,210,1
1142.176,cool,59,6.179,210,1
1142.227,cool,59,6.179,210,1
1142.277,cool,59,6.179,210,1
1142.327,cool,59,6.179,210,1
1142.378,cool,59,6.179,210,1
1142.428,cool,59,6.179,210,1
1142.478,cool,59,6.179,210,1
1142.529,cool,59,6.179,210,1
1142.579,cool,59,6.179,210,1
1142.63,cool,59,6.179,210,1
1142.68,cool,59,6.179,210,1
1142.73,cool,59,6.179,210,1
1142.781,cool,59,6.179,210,1
1142.832,cool,59,6.179,210,1
1142.883,cool,59,6.179,210,1
1142.933,cool,59,6.179,210,1
1142.983,cool,59,6.179,210,1
1143.033,cool,59,6.179,210,1
1143.084,cool,59,6.179,210,1
1143.134,cool,59,6.179,210,1
1143.185,cool,59,6.179,210,1
1143.235,cool,59,6.179,210,1
1143.286,cool,59,6.179,210,1
1143.337,cool,59,6.179,210,1
1143.387,cool,59,6.179,210,1
1143.437,cool,59,6.179,210,1
1143.488,cool,59,6.179,210,1
1143.538,cool,59,6.179,210,1
1143.588,cool,59,6.179,210,1
1143.639,cool,59,6.179,210,1
1143.69,cool,59,6.171,210,1
1143.74,cool,59,6.171,210,1
1143.79,cool,59,6.171,210,1
1143.84,cool,59,6.171,210,1
1143.891,cool,59,6.171,210,1
1143.941,cool,59,6.171,210,1
1143.991,cool,59,6.171,210,1
1144.042,cool,59,6.171,210,1
1144.092,cool,59,6.171,210,1
1144.143,cool,59,6.171,210,1
1144.193,cool,59,6.171,210,1
1144.243,cool,59,6.171,210,1
1144.294,cool,59,6.171,210,1
1144.344,cool,59,6.171,210,1
1144.395,cool,59,6.171,210,1
1144.445,cool,59,6.171,210,1
1144.496,cool,59,6.171,210,1
1144.546,cool,59,6.171,210,1
1144.597,cool,59,6.171,210,1
1144.647,cool,59,6.171,210,1
1144.698,cool,59,6.168,210,1
1144.748,cool,59,6.168,210,1
1144.798,cool,59,6.168,210,1
1144.849,cool,59,6.168,210,1
1144.9,cool,59,6.168,210,1
1144.95,cool,59,6.168,210,1
1145.0,cool,59,6.168,210,1
1145.051,cool,59,6.168,210,1
1145.101,cool,59,6.168,210,1
1145.151,cool,59,6.168,210,1
1145.201,cool,59,6.168,210,1
1145.252,cool,59,6.168,210,1
1145.302,cool,59,6.168,210,1
1145.352,cool,59,6.168,210,1
1145.403,cool,59,6.168,210,1
1145.453,cool,59,6.168,210,1
1145.504,cool,59,6.168,210,1
1145.554,cool,59,6.168,210,1
1145.605,cool,59,6.168,210,1
1145.655,cool,59,6.168,210,1
1145.706,cool,59,6.171,210,1
1145.756,cool,59,6.171,210,1
1145.806,cool,59,6.171,210,1
1145.857,cool,59,6.171,210,1
1145.907,cool,59,6.171,210,1
1145.957,cool,59,6.171,210,1
1146.008,cool,59,6.171,210,1
1146.058,cool,59,6.171,210,1
1146.109,cool,59,6.171,210,1
1146.159,cool,59,6.171,210,1
1146.21,cool,59,6.171,210,1
1146.261,cool,59,6.171,210,1
1146.311,cool,59,6.171,210,1
1146.362,cool,59,6.171,210,1
1146.412,cool,59,6.171,210,1
1146.463,cool,59,6.171,210,1
1146.513,cool,59,6.171,210,1
1146.563,cool,59,6.171,210,1
1146.614,cool,59,6.171,210,1
1146.664,cool,59,6.171,210,1
1146.714,cool,59,6.168,210,1
1146.764,cool,59,6.168,210,1
1146.815,cool,59,6.168,210,1
1146.865,cool,59,6.168,210,1
1146.915,cool,59,6.168,210,1
1146.966,cool,59,6.168,210,1
1147.016,cool,59,6.168,210,1
1147.067,cool,59,6.168,210,1
1147.117,cool,59,6.168,210,1
1147.167,cool,59,6.168,210,1
1147.218,cool,59,6.168,210,1
1147.268,cool,59,6.168,210,1
1147.318,cool,59,6.168,210,1
1147.369,cool,59,6.168,210,1
1147.419,cool,59,6.168,210,1
1147.47,cool,59,6.168,210,1
1147.52,cool,59,6.168,210,1
1147.571,cool,59,6.168,210,1
1147.622,cool,59,6.168,210,1
1147.672,cool,59,6.172,210,1
1147.723,cool,59,6.172,210,1
1147.773,cool,59,6.172,210,1
1147.823,cool,59,6.172,210,1
1147.874,cool,59,6.172,210,1
1147.925,cool,59,6.172,210,1
1147.975,cool,59,6.172,210,1
1148.025,cool,59,6.172,210,1
1148.075,cool,59,6.172,210,1
1148.126,cool,59,6.172,210,1
1148.176,cool,59,6.172,210,1
1148.227,cool,59,6.172,210,1
1148.277,cool,59,6.172,210,1
1148.327,cool,59,6.172,210,1
1148.378,cool,59,6.172,210,1
1148.428,cool,59,6.172,210,1
1148.478,cool,59,6.172,210,1
1148.529,cool,59,6.172,210,1
1148.579,cool,59,6.172,210,1
1148.629,cool,59,6.172,210,1
1148.68,cool,58,6.176,210,1
1148.73,cool,58,6.176,210,1
1148.781,cool,58,6.176,210,1
1148.832,cool,58,6.176,210,1
1148.882,cool,58,6.176,210,1
1148.932,cool,58,6.176,210,1
1148.983,cool,58,6.176,210,1
1149.033,cool,58,6.176,210,1
1149.083,cool,58,6.176,210,1
1149.134,cool,58,6.176,210,1
1149.184,cool,58,6.176,210,1
1149.234,cool,58,6.176,210,1
1149.285,cool,58,6.176,210,1
1149.335,cool,58,6.176,210,1
1149.385,cool,58,6.176,210,1
1149.436,cool,58,6.176,210,1
1149.486,cool,58,6.176,210,1
1149.537,cool,58,6.176,210,1
1149.587,cool,58,6.176,210,1
1149.638,cool,58,6.176,210,1
1149.688,cool,58,6.176,210,1
1149.738,cool,58,6.176,210,1
1149.789,cool,58,6.176,210,1
1149.84,cool,58,6.176,210,1
1149.89,cool,58,6.176,210,1
1149.94,cool,58,6.176,210,1
1149.991,cool,58,6.176,210,1
1150.041,cool,58,6.176,210,1
1150.092,cool,58,6.176,210,1
1150.142,cool,58,6.176,210,1
1150.192,cool,58,6.176,210,1
1150.243,cool,58,6.176,210,1
1150.293,cool,58,6.176,210,1
1150.343,cool,58,6.176,210,1
1150.394,cool,58,6.176,210,1
1150.445,cool,58,6.176,210,1
1150.495,cool,58,6.176,210,1
1150.545,cool,58,6.176,210,1
1150.596,cool,58,6.176,210,1
1150.646,cool,58,6.176,210,1
1150.696,cool,58,6.175,210,1
1150.747,cool,58,6.175,210,1
1150.797,cool,58,6.175,210,1
1150.848,cool,58,6.175,210,1
1150.898,cool,58,6.175,210,1
1150.948,cool,58,6.175,210,1
1150.999,cool,58,6.175,210,1
1151.049,cool,58,6.175,210,1
1151.1,cool,58,6.175,210,1
1151.15,cool,58,6.175,210,1
1151.2,cool,58,6.175,210,1
1151.25,cool,58,6.175,210,1
1151.301,cool,58,6.175,210,1
1151.351,cool,58,6.175,210,1
1151.401,cool,58,6.175,210,1
1151.452,cool,58,6.175,210,1
1151.502,cool,58,6.175,210,1
1151.552,cool,58,6.175,210,1
1151.603,cool,58,6.175,210,1
1151.653,cool,58,6.175,210,1
1151.703,cool,58,6.175,210,1
1151.754,cool,58,6.175,210,1
1151.804,cool,58,6.175,210,1
1151.855,cool,58,6.175,210,1
1151.905,cool,58,6.175,210,1
1151.956,cool,58,6.175,210,1
1152.006,cool,58,6.175,210,1
1152.056,cool,58,6.175,210,1
1152.107,cool,58,6.175,210,1
1152.157,cool,58,6.175,210,1
1152.207,cool,58,6.175,210,1
1152.258,cool,58,6.175,210,1
1152.309,cool,58,6.175,210,1
1152.359,cool,58,6.175,210,1
1152.409,cool,58,6.175,210,1
1152.459,cool,58,6.175,210,1
1152.51,cool,58,6.175,210,1
1152.561,cool,58,6.175,210,1
1152.611,cool,58,6.175,210,1
1152.662,cool,58,6.175,210,1
1152.712,cool,58,6.175,210,1
1152.763,cool,58,6.175,210,1
1152.813,cool,58,6.175,210,1
1152.863,cool,58,6.175,210,1
1152.914,cool,58,6.175,210,1
1152.964,cool,58,6.175,210,1
1153.015,cool,58,6.175,210,1
1153.065,cool,58,6.175,210,1
1153.116,cool,58,6.175,210,1
1153.166,cool,58,6.175,210,1
1153.217,cool,58,6.175,210,1
1153.267,cool,58,6.175,210,1
1153.317,cool,58,6.175,210,1
1153.368,cool,58,6.175,210,1
1153.418,cool,58,6.175,210,1
1153.468,cool,58,6.175,210,1
1153.519,cool,58,6.175,210,1
1153.569,cool,58,6.175,210,1
1153.62,cool,58,6.175,210,1
1153.67,cool,58,6.176,210,1
1153.72,cool,58,6.176,210,1
1153.771,cool,58,6.176,210,1
1153.821,cool,58,6.176,210,1
1153.872,cool,58,6.176,210,1
1153.922,cool,58,6.176,210,1
1153.973,cool,58,6.176,210,1
1154.023,cool,58,6.176,210,1
1154.074,cool,58,6.176,210,1
1154.124,cool,58,6.176,210,1
1154.174,cool,58,6.176,210,1
1154.225,cool,58,6.176,210,1
1154.275,cool,58,6.176,210,1
1154.326,cool,58,6.176,210,1
1154.377,cool,58,6.176,210,1
1154.427,cool,58,6.176,210,1
1154.478,cool,58,6.176,210,1
1154.528,cool,58,6.176,210,1
1154.578,cool,58,6.176,210,1
1154.629,cool,58,6.176,210,1
1154.679,cool,58,6.174,210,1
1154.73,cool,58,6.174,210,1
1154.781,cool,58,6.174,210,1
1154.831,cool,58,6.174,210,1
1154.881,cool,58,6.174,210,1
1154.932,cool,58,6.174,210,1
1154.983,cool,58,6.174,210,1
1155.033,cool,58,6.174,210,1
1155.083,cool,58,6.174,210,1
1155.134,cool,58,6.174,210,1
1155.184,cool,58,6.174,210,1
1155.235,cool,58,6.174,210,1
1155.285,cool,58,6.174,210,1
1155.336,cool,58,6.174,210,1
1155.386,cool,58,6.174,210,1
1155.437,cool,58,6.174,210,1
1155.487,cool,58,6.174,210,1
1155.538,cool,58,6.174,210,1
1155.588,cool,58,6.174,210,1
1155.639,cool,58,6.174,210,1
1155.689,cool,58,6.173,210,1
1155.74,cool,58,6.173,210,1
1155.79,cool,58,6.173,210,1
1155.841,cool,58,6.173,210,1
1155.891,cool,58,6.173,210,1
1155.942,cool,58,6.173,210,1
1155.993,cool,58,6.173,210,1
1156.043,cool,58,6.173,210,1
1156.093,cool,58,6.173,210,1
1156.144,cool,58,6.173,210,1
1156.194,cool,58,6.173,210,1
1156.244,cool,58,6.173,210,1
1156.295,cool,58,6.173,210,1
1156.345,cool,58,6.173,210,1
1156.396,cool,58,6.173,210,1
1156.447,cool,58,6.173,210,1
1156.497,cool,58,6.173,210,1
1156.548,cool,58,6.173,210,1
1156.598,cool,58,6.173,210,1
1156.648,cool,58,6.173,210,1
1156.699,cool,58,6.177,210,1
1156.749,cool,58,6.177,210,1
1156.8,cool,58,6.177,210,1
1156.85,cool,58,6.177,210,1
1156.9,cool,58,6.177,210,1
1156.951,cool,58,6.177,210,1
1157.001,cool,58,6.177,210,1
1157.051,cool,58,6.177,210,1
1157.102,cool,58,6.177,210,1
1157.152,cool,58,6.177,210,1
1157.203,cool,58,6.177,210,1
1157.253,cool,58,6.177,210,1
1157.303,cool,58,6.177,210,1
1157.354,cool,58,6.177,210,1
1157.404,cool,58,6.177,210,1
1157.455,cool,58,6.177,210,1
1157.505,cool,58,6.177,210,1
1157.555,cool,58,6.177,210,1
1157.606,cool,58,6.177,210,1
1157.656,cool,58,6.177,210,1
1157.707,cool,58,6.179,210,1
1157.757,cool,58,6.179,210,1
1157.807,cool,58,6.179,210,1
1157.858,cool,58,6.179,210,1
1157.908,cool,58,6.179,210,1
