elapsed,tokens,decode_s,tok_s
445.255615234375,128,0.6810927,187.93330188386986
446.1747097969055,128,0.677765,188.85601941675952
447.11511158943176,128,0.6777463,188.8612302272989
448.2498023509979,128,0.6873561,186.22079588731373
449.2088544368744,128,0.680844,188.00195052023665
450.1322453022003,128,0.6865152,186.44889435805646
451.0682759284973,128,0.6876305,186.1464841946365
452.02338099479675,128,0.6852045,186.80554491396364
452.99679613113403,128,0.6862753,186.51407095665544
453.9524393081665,128,0.6829406,187.42479214151274
454.88109016418457,128,0.6798671,188.27209023645946
455.83481645584106,128,0.692773,184.7647064767247
456.7794065475464,128,0.6786146,188.6195787712201
457.7126896381378,128,0.6868022,186.37098133931428
458.6838459968567,128,0.7054743,181.4382182313374
459.6016936302185,128,0.6753623,189.52790228296723
460.5691542625427,128,0.6994156,183.00993000442082
461.5241279602051,128,0.6877831,186.10518345100368
462.48033237457275,128,0.6897471,185.5752637452191
463.4578607082367,128,0.7024538,182.21838930901933
464.4357109069824,128,0.6846735,186.95042235459675
465.40872168540955,128,0.7026221,182.17474229745974
466.34941053390503,128,0.6836694,187.22499500489565
467.27627420425415,128,0.6892195,185.71732227541443
468.20906352996826,128,0.6835889,187.2470427767332
469.1556222438812,128,0.6965646,183.75897942559814
470.1050305366516,128,0.6833649,187.30842043540719
471.05501556396484,128,0.6846435,186.95861422769661
471.9850778579712,128,0.6879924,186.04856681556367
472.94320726394653,128,0.6809899,187.96167167824368
473.91029930114746,128,0.6896458,185.6025223382786
474.8729612827301,128,0.6942646,184.36774682160086
475.7943332195282,128,0.6795563,188.3581978417388
476.73432755470276,128,0.6954811,184.04526018032698
477.6787974834442,128,0.6917279,185.04385900872296
478.6322412490845,128,0.6955296,184.03242651355168
479.58705401420593,128,0.6967577,183.70805231144197
480.5277090072632,128,0.6842114,187.07668419438787
481.48353838920593,128,0.6849046,186.88734168233066
482.47670435905457,128,0.6963089,183.82645977956048
483.43720507621765,128,0.6911952,185.1864712023463
484.443950176239,128,0.6936526,184.53041190936213
485.4530065059662,128,0.6839541,187.14706147678623
486.4664695262909,128,0.6831313,187.37247144143447
487.42249512672424,128,0.6954596,184.05094990420724
488.379745721817,128,0.6905678,185.35471824779552
489.3272087574005,128,0.6847865,186.91957274274537
490.2844035625458,128,0.6973123,183.56194204519267
491.27263379096985,128,0.7012495,182.5313244430121
492.1938934326172,128,0.6752031,189.57258934385817
493.129513502121,128,0.6813644,187.85836183986132
494.11165952682495,128,0.7244467,176.68656645133453
495.05430579185486,128,0.6953532,184.07911260061792
496.0226550102234,128,0.6841884,187.08297305245162
496.9877595901489,128,0.7121426,179.73928255380315
497.93891882896423,128,0.6848423,186.90434279541435
498.8891010284424,128,0.6842366,187.06979427876266
499.8350923061371,128,0.6923341,184.8818366739411
500.79816150665283,128,0.704542,181.67831016461759
501.75693130493164,128,0.6821965,187.62922413117042
502.77926111221313,128,0.6991291,183.08492666089856
503.7633364200592,128,0.7024916,182.20858441581365
504.7096803188324,128,0.6881671,186.0013360127213
505.6845507621765,128,0.7154244,178.91478121238248
506.66790294647217,128,0.6885587,185.89555255056686
507.5928256511688,128,0.6811264,187.92400353297126
508.5592043399811,128,0.6982299,183.3207085517249
509.5177547931671,128,0.6998372,182.89968009702827
510.4820899963379,128,0.71368,179.35209057280574
511.4010019302368,128,0.6842477,187.06675959597672
512.3521554470062,128,0.7076311,180.88520982189732
513.3314270973206,128,0.6903476,185.41384079556445
514.2994225025177,128,0.6921668,184.9265234911585
515.2543025016785,128,0.6991716,183.0737976199262
516.2093551158905,128,0.6906445,185.33413355206622
517.2022252082825,128,0.6842455,187.0673610568137
518.1597135066986,128,0.6942826,184.36296689561283
519.0999426841736,128,0.6940465,184.42568329355453
520.0868620872498,128,0.73182,174.9063977480801
521.034478187561,128,0.684919,186.8834124911121
521.9823832511902,128,0.695082,184.1509347098616
522.9365222454071,128,0.6992639,183.0496326208174
523.8868908882141,128,0.7052258,181.50215150948816
524.8664236068726,128,0.7015656,182.44908245216126
525.8150339126587,128,0.6928026,184.7568124022629
526.7695362567902,128,0.7090159,180.53191754938075
527.7809374332428,128,0.6969327,183.66192316704326
