t,phase,temp,power,sm_mhz,throttle
184.027,load,87,42.161,1687,32
184.077,load,87,42.161,1687,32
184.127,load,87,42.161,1687,32
184.177,load,89,40.415,1237,32
184.228,load,89,40.415,1237,32
184.278,load,89,40.415,1237,32
184.329,load,89,40.415,1237,32
184.379,load,89,40.415,1237,32
184.429,load,89,40.415,1237,32
184.48,load,89,40.415,1237,32
184.53,load,89,40.415,1237,32
184.581,load,89,40.415,1237,32
184.631,load,89,40.415,1237,32
184.682,load,88,41.983,1095,32
184.732,load,88,41.983,1095,32
184.782,load,88,41.983,1095,32
184.833,load,88,41.983,1095,32
184.883,load,88,41.983,1095,32
184.934,load,88,41.983,1095,32
184.984,load,88,41.983,1095,32
185.035,load,88,41.983,1095,32
185.085,load,88,41.983,1095,32
185.136,load,88,41.983,1095,32
185.186,load,88,42.901,1095,32
185.237,load,88,42.901,1095,32
185.287,load,88,42.901,1095,32
185.337,load,88,42.901,1095,32
185.388,load,88,42.901,1095,32
185.438,load,88,42.901,1095,32
185.489,load,88,42.901,1095,32
185.539,load,88,42.901,1095,32
185.59,load,88,42.901,1095,32
185.64,load,88,38.497,1237,32
185.691,load,88,38.497,1237,32
185.741,load,88,38.497,1237,32
185.792,load,88,38.497,1237,32
185.842,load,88,38.497,1237,32
185.892,load,88,38.497,1237,32
185.943,load,88,38.497,1237,32
185.993,load,88,38.497,1237,32
186.044,load,88,38.497,1237,32
186.094,load,88,38.497,1237,32
186.144,load,89,41.19,1237,32
186.194,load,89,41.19,1237,32
186.245,load,89,41.19,1237,32
186.296,load,89,41.19,1237,32
186.346,load,89,41.19,1237,32
186.396,load,89,41.19,1237,32
186.446,load,89,41.19,1237,32
186.497,load,89,41.19,1237,32
186.547,load,89,41.19,1237,32
186.597,load,89,41.19,1237,32
186.648,load,88,44.974,1117,32
186.698,load,88,44.974,1117,32
186.748,load,88,44.974,1117,32
186.799,load,88,44.974,1117,32
186.849,load,88,44.974,1117,32
186.899,load,88,44.974,1117,32
186.949,load,88,44.974,1117,32
187.0,load,88,44.974,1117,32
187.05,load,88,44.974,1117,32
187.1,load,88,44.974,1117,32
187.151,load,86,40.004,1207,32
187.201,load,86,40.004,1207,32
187.252,load,86,40.004,1207,32
187.302,load,86,40.004,1207,32
187.352,load,86,40.004,1207,32
187.403,load,86,40.004,1207,32
187.453,load,86,40.004,1207,32
187.503,load,86,40.004,1207,32
187.554,load,86,40.004,1207,32
187.604,load,86,40.004,1207,32
187.655,load,89,41.239,1072,32
187.705,load,89,41.239,1072,32
187.756,load,89,41.239,1072,32
187.806,load,89,41.239,1072,32
187.856,load,89,41.239,1072,32
187.907,load,89,41.239,1072,32
187.957,load,89,41.239,1072,32
188.007,load,89,41.239,1072,32
188.058,load,89,41.239,1072,32
188.108,load,89,41.239,1072,32
188.158,load,88,42.297,1087,32
188.209,load,88,42.297,1087,32
188.259,load,88,42.297,1087,32
188.309,load,88,42.297,1087,32
188.359,load,88,42.297,1087,32
188.409,load,88,42.297,1087,32
188.46,load,88,42.297,1087,32
188.51,load,88,42.297,1087,32
188.561,load,88,42.297,1087,32
188.611,load,88,42.297,1087,32
188.662,load,88,41.394,1087,32
188.713,load,88,41.394,1087,32
188.763,load,88,41.394,1087,32
188.813,load,88,41.394,1087,32
188.863,load,88,41.394,1087,32
188.914,load,88,41.394,1087,32
188.965,load,88,41.394,1087,32
189.015,load,88,41.394,1087,32
189.066,load,88,41.394,1087,32
189.116,load,88,41.394,1087,32
189.166,load,88,39.448,1237,32
189.217,load,88,39.448,1237,32
189.267,load,88,39.448,1237,32
189.318,load,88,39.448,1237,32
189.368,load,88,39.448,1237,32
189.418,load,88,39.448,1237,32
189.469,load,88,39.448,1237,32
189.519,load,88,39.448,1237,32
189.569,load,88,39.448,1237,32
189.62,load,88,39.448,1237,32
189.67,load,89,41.375,1132,32
189.721,load,89,41.375,1132,32
189.771,load,89,41.375,1132,32
189.821,load,89,41.375,1132,32
189.871,load,89,41.375,1132,32
189.922,load,89,41.375,1132,32
189.973,load,89,41.375,1132,32
190.023,load,89,41.375,1132,32
190.073,load,89,41.375,1132,32
190.124,load,89,41.375,1132,32
190.174,load,88,44.103,1117,32
190.224,load,88,44.103,1117,32
190.275,load,88,44.103,1117,32
190.326,load,88,44.103,1117,32
190.376,load,88,44.103,1117,32
190.426,load,88,44.103,1117,32
190.476,load,88,44.103,1117,32
190.527,load,88,44.103,1117,32
190.577,load,88,44.103,1117,32
190.628,load,88,44.103,1117,32
190.678,load,87,39.735,1237,32
190.728,load,87,39.735,1237,32
190.779,load,87,39.735,1237,32
190.829,load,87,39.735,1237,32
190.879,load,87,39.735,1237,32
190.93,load,87,39.735,1237,32
190.98,load,87,39.735,1237,32
191.031,load,87,39.735,1237,32
191.081,load,87,39.735,1237,32
191.131,load,87,39.735,1237,32
191.182,load,89,41.656,1140,32
191.232,load,89,41.656,1140,32
191.283,load,89,41.656,1140,32
191.334,load,89,41.656,1140,32
191.384,load,89,41.656,1140,32
191.435,load,89,41.656,1140,32
191.485,load,89,41.656,1140,32
191.536,load,89,41.656,1140,32
191.586,load,89,41.656,1140,32
191.637,load,89,41.656,1140,32
191.687,load,89,44.878,1132,32
191.738,load,89,44.878,1132,32
191.788,load,89,44.878,1132,32
191.838,load,89,44.878,1132,32
191.889,load,89,44.878,1132,32
191.939,load,89,44.878,1132,32
191.99,load,89,44.878,1132,32
192.04,load,89,44.878,1132,32
192.091,load,89,44.878,1132,32
192.141,load,87,40.301,1237,32
192.192,load,87,40.301,1237,32
192.242,load,87,40.301,1237,32
192.293,load,87,40.301,1237,32
192.343,load,87,40.301,1237,32
192.393,load,87,40.301,1237,32
192.444,load,87,40.301,1237,32
192.494,load,87,40.301,1237,32
192.545,load,87,40.301,1237,32
192.595,load,87,40.301,1237,32
192.645,load,89,41.813,1237,32
192.696,load,89,41.813,1237,32
192.746,load,89,41.813,1237,32
192.796,load,89,41.813,1237,32
192.846,load,89,41.813,1237,32
192.897,load,89,41.813,1237,32
192.947,load,89,41.813,1237,32
192.997,load,89,41.813,1237,32
193.048,load,89,41.813,1237,32
193.098,load,89,41.813,1237,32
193.149,load,88,42.193,1095,32
193.199,load,88,42.193,1095,32
193.25,load,88,42.193,1095,32
193.3,load,88,42.193,1095,32
193.351,load,88,42.193,1095,32
193.401,load,88,42.193,1095,32
193.452,load,88,42.193,1095,32
193.502,load,88,42.193,1095,32
193.552,load,88,42.193,1095,32
193.603,load,88,42.193,1095,32
193.653,load,88,42.635,1125,32
193.704,load,88,42.635,1125,32
193.754,load,88,42.635,1125,32
193.805,load,88,42.635,1125,32
193.855,load,88,42.635,1125,32
193.906,load,88,42.635,1125,32
193.956,load,88,42.635,1125,32
194.006,load,88,42.635,1125,32
194.057,load,88,42.635,1125,32
194.107,load,88,42.635,1125,32
194.158,load,88,39.703,1230,32
194.208,load,88,39.703,1230,32
194.259,load,88,39.703,1230,32
194.309,load,88,39.703,1230,32
194.36,load,88,39.703,1230,32
194.41,load,88,39.703,1230,32
194.46,load,88,39.703,1230,32
194.511,load,88,39.703,1230,32
194.561,load,88,39.703,1230,32
194.611,load,88,39.703,1230,32
194.662,load,88,40.792,1102,32
194.712,load,88,40.792,1102,32
194.763,load,88,40.792,1102,32
194.813,load,88,40.792,1102,32
194.864,load,88,40.792,1102,32
194.914,load,88,40.792,1102,32
194.964,load,88,40.792,1102,32
195.015,load,88,40.792,1102,32
195.065,load,88,40.792,1102,32
195.115,load,88,40.792,1102,32
195.166,load,88,42.808,1117,32
195.216,load,88,42.808,1117,32
195.266,load,88,42.808,1117,32
195.317,load,88,42.808,1117,32
195.367,load,88,42.808,1117,32
195.417,load,88,42.808,1117,32
195.467,load,88,42.808,1117,32
195.518,load,88,42.808,1117,32
195.568,load,88,42.808,1117,32
195.618,load,88,42.808,1117,32
195.669,load,86,38.032,1237,32
195.719,load,86,38.032,1237,32
195.77,load,86,38.032,1237,32
195.82,load,86,38.032,1237,32
195.87,load,86,38.032,1237,32
195.921,load,86,38.032,1237,32
195.971,load,86,38.032,1237,32
196.022,load,86,38.032,1237,32
196.072,load,86,38.032,1237,32
196.123,load,86,38.032,1237,32
196.173,load,89,40.262,1237,32
196.224,load,89,40.262,1237,32
196.274,load,89,40.262,1237,32
196.325,load,89,40.262,1237,32
196.375,load,89,40.262,1237,32
196.425,load,89,40.262,1237,32
196.476,load,89,40.262,1237,32
196.526,load,89,40.262,1237,32
196.576,load,89,40.262,1237,32
196.627,load,89,40.262,1237,32
196.677,load,88,43.503,1132,32
196.727,load,88,43.503,1132,32
196.778,load,88,43.503,1132,32
196.828,load,88,43.503,1132,32
196.879,load,88,43.503,1132,32
196.93,load,88,43.503,1132,32
196.98,load,88,43.503,1132,32
197.03,load,88,43.503,1132,32
197.081,load,88,43.503,1132,32
197.132,load,88,43.503,1132,32
197.182,load,88,42.6,1110,32
197.232,load,88,42.6,1110,32
197.283,load,88,42.6,1110,32
197.333,load,88,42.6,1110,32
197.384,load,88,42.6,1110,32
197.434,load,88,42.6,1110,32
197.485,load,88,42.6,1110,32
197.535,load,88,42.6,1110,32
197.585,load,88,42.6,1110,32
197.635,load,88,42.6,1110,32
197.686,load,89,40.806,1237,32
197.736,load,89,40.806,1237,32
197.786,load,89,40.806,1237,32
197.837,load,89,40.806,1237,32
197.887,load,89,40.806,1237,32
197.937,load,89,40.806,1237,32
197.987,load,89,40.806,1237,32
198.038,load,89,40.806,1237,32
198.088,load,89,40.806,1237,32
198.139,load,89,40.806,1237,32
198.189,load,89,41.591,1072,32
198.239,load,89,41.591,1072,32
198.289,load,89,41.591,1072,32
198.34,load,89,41.591,1072,32
198.39,load,89,41.591,1072,32
198.44,load,89,41.591,1072,32
198.491,load,89,41.591,1072,32
198.542,load,89,41.591,1072,32
198.593,load,89,41.591,1072,32
198.643,load,88,42.947,1080,32
198.693,load,88,42.947,1080,32
198.744,load,88,42.947,1080,32
198.794,load,88,42.947,1080,32
198.844,load,88,42.947,1080,32
198.895,load,88,42.947,1080,32
198.945,load,88,42.947,1080,32
198.996,load,88,42.947,1080,32
199.046,load,88,42.947,1080,32
199.096,load,88,42.947,1080,32
199.146,load,87,38.945,1237,32
199.197,load,87,38.945,1237,32
199.247,load,87,38.945,1237,32
199.298,load,87,38.945,1237,32
199.348,load,87,38.945,1237,32
199.399,load,87,38.945,1237,32
199.449,load,87,38.945,1237,32
199.5,load,87,38.945,1237,32
199.55,load,87,38.945,1237,32
199.6,load,87,38.945,1237,32
199.651,load,89,40.629,1117,32
199.702,load,89,40.629,1117,32
199.752,load,89,40.629,1117,32
199.802,load,89,40.629,1117,32
199.853,load,89,40.629,1117,32
199.903,load,89,40.629,1117,32
199.953,load,89,40.629,1117,32
200.004,load,89,40.629,1117,32
200.054,load,89,40.629,1117,32
200.104,load,89,40.629,1117,32
200.154,load,88,43.555,1110,32
200.205,load,88,43.555,1110,32
200.255,load,88,43.555,1110,32
200.305,load,88,43.555,1110,32
200.356,load,88,43.555,1110,32
200.407,load,88,43.555,1110,32
200.457,load,88,43.555,1110,32
200.507,load,88,43.555,1110,32
200.558,load,88,43.555,1110,32
200.608,load,88,43.555,1110,32
200.659,load,87,39.181,1237,32
200.709,load,87,39.181,1237,32
200.759,load,87,39.181,1237,32
200.81,load,87,39.181,1237,32
200.86,load,87,39.181,1237,32
200.91,load,87,39.181,1237,32
200.961,load,87,39.181,1237,32
201.011,load,87,39.181,1237,32
201.062,load,87,39.181,1237,32
201.112,load,87,39.181,1237,32
201.163,load,89,40.369,1095,32
201.213,load,89,40.369,1095,32
201.263,load,89,40.369,1095,32
201.314,load,89,40.369,1095,32
201.364,load,89,40.369,1095,32
201.414,load,89,40.369,1095,32
201.465,load,89,40.369,1095,32
201.515,load,89,40.369,1095,32
201.566,load,89,40.369,1095,32
201.616,load,89,40.369,1095,32
201.667,load,88,40.456,1087,32
201.718,load,88,40.456,1087,32
201.768,load,88,40.456,1087,32
201.818,load,88,40.456,1087,32
201.868,load,88,40.456,1087,32
201.919,load,88,40.456,1087,32
201.969,load,88,40.456,1087,32
202.019,load,88,40.456,1087,32
202.07,load,88,40.456,1087,32
202.12,load,88,40.456,1087,32
202.17,load,88,41.253,1087,32
202.22,load,88,41.253,1087,32
202.271,load,88,41.253,1087,32
202.321,load,88,41.253,1087,32
202.372,load,88,41.253,1087,32
202.422,load,88,41.253,1087,32
202.472,load,88,41.253,1087,32
202.523,load,88,41.253,1087,32
202.573,load,88,41.253,1087,32
202.624,load,88,41.253,1087,32
202.674,load,88,38.746,1237,32
202.725,load,88,38.746,1237,32
202.775,load,88,38.746,1237,32
202.826,load,88,38.746,1237,32
202.876,load,88,38.746,1237,32
202.927,load,88,38.746,1237,32
202.977,load,88,38.746,1237,32
203.028,load,88,38.746,1237,32
203.078,load,88,38.746,1237,32
203.129,load,88,38.746,1237,32
203.179,load,89,40.858,1095,32
203.229,load,89,40.858,1095,32
203.279,load,89,40.858,1095,32
203.33,load,89,40.858,1095,32
203.38,load,89,40.858,1095,32
203.431,load,89,40.858,1095,32
203.481,load,89,40.858,1095,32
203.532,load,89,40.858,1095,32
203.582,load,89,40.858,1095,32
203.633,load,89,40.858,1095,32
203.683,load,88,43.768,1102,32
203.734,load,88,43.768,1102,32
203.784,load,88,43.768,1102,32
203.834,load,88,43.768,1102,32
203.885,load,88,43.768,1102,32
203.935,load,88,43.768,1102,32
203.986,load,88,43.768,1102,32
204.036,load,88,43.768,1102,32
204.087,load,88,43.768,1102,32
204.138,load,88,43.768,1102,32
204.188,load,86,39.059,1102,32
204.238,load,86,39.059,1102,32
204.288,load,86,39.059,1102,32
204.339,load,86,39.059,1102,32
204.389,load,86,39.059,1102,32
204.44,load,86,39.059,1102,32
204.49,load,86,39.059,1102,32
204.541,load,86,39.059,1102,32
204.591,load,86,39.059,1102,32
204.642,load,89,40.856,1080,32
204.692,load,89,40.856,1080,32
204.743,load,89,40.856,1080,32
204.793,load,89,40.856,1080,32
204.844,load,89,40.856,1080,32
204.894,load,89,40.856,1080,32
204.945,load,89,40.856,1080,32
204.995,load,89,40.856,1080,32
205.045,load,89,40.856,1080,32
205.096,load,89,40.856,1080,32
205.146,load,88,42.098,1087,32
205.196,load,88,42.098,1087,32
205.247,load,88,42.098,1087,32
205.297,load,88,42.098,1087,32
205.348,load,88,42.098,1087,32
205.398,load,88,42.098,1087,32
205.449,load,88,42.098,1087,32
205.499,load,88,42.098,1087,32
205.55,load,88,42.098,1087,32
205.6,load,88,42.098,1087,32
205.65,load,88,41.162,1072,32
205.701,load,88,41.162,1072,32
205.751,load,88,41.162,1072,32
205.801,load,88,41.162,1072,32
205.852,load,88,41.162,1072,32
205.902,load,88,41.162,1072,32
205.953,load,88,41.162,1072,32
206.003,load,88,41.162,1072,32
206.053,load,88,41.162,1072,32
206.104,load,88,41.162,1072,32
206.154,load,89,39.58,1222,32
206.205,load,89,39.58,1222,32
206.255,load,89,39.58,1222,32
206.306,load,89,39.58,1222,32
206.356,load,89,39.58,1222,32
206.406,load,89,39.58,1222,32
206.457,load,89,39.58,1222,32
206.507,load,89,39.58,1222,32
206.558,load,89,39.58,1222,32
206.608,load,89,39.58,1222,32
206.659,load,89,40.688,1072,32
206.709,load,89,40.688,1072,32
206.759,load,89,40.688,1072,32
206.81,load,89,40.688,1072,32
206.86,load,89,40.688,1072,32
206.911,load,89,40.688,1072,32
206.961,load,89,40.688,1072,32
207.012,load,89,40.688,1072,32
207.062,load,89,40.688,1072,32
207.112,load,89,40.688,1072,32
207.163,load,88,41.944,1080,32
207.213,load,88,41.944,1080,32
207.264,load,88,41.944,1080,32
207.314,load,88,41.944,1080,32
207.365,load,88,41.944,1080,32
207.415,load,88,41.944,1080,32
207.465,load,88,41.944,1080,32
207.516,load,88,41.944,1080,32
207.566,load,88,41.944,1080,32
207.617,load,88,41.944,1080,32
207.667,load,85,36.675,1237,32
207.717,load,85,36.675,1237,32
207.768,load,85,36.675,1237,32
207.819,load,85,36.675,1237,32
207.869,load,85,36.675,1237,32
207.92,load,85,36.675,1237,32
207.97,load,85,36.675,1237,32
208.021,load,85,36.675,1237,32
208.071,load,85,36.675,1237,32
208.121,load,85,36.675,1237,32
208.172,load,89,39.3,1110,32
208.222,load,89,39.3,1110,32
208.272,load,89,39.3,1110,32
208.322,load,89,39.3,1110,32
208.373,load,89,39.3,1110,32
208.423,load,89,39.3,1110,32
208.474,load,89,39.3,1110,32
208.524,load,89,39.3,1110,32
208.575,load,89,39.3,1110,32
208.625,load,89,39.3,1110,32
208.675,load,88,42.47,1102,32
208.726,load,88,42.47,1102,32
208.776,load,88,42.47,1102,32
208.826,load,88,42.47,1102,32
208.877,load,88,42.47,1102,32
208.927,load,88,42.47,1102,32
208.978,load,88,42.47,1102,32
209.028,load,88,42.47,1102,32
209.078,load,88,42.47,1102,32
209.129,load,88,42.47,1102,32
209.179,load,88,41.923,1110,32
209.23,load,88,41.923,1110,32
209.28,load,88,41.923,1110,32
209.33,load,88,41.923,1110,32
209.381,load,88,41.923,1110,32
209.431,load,88,41.923,1110,32
209.482,load,88,41.923,1110,32
209.532,load,88,41.923,1110,32
209.583,load,88,41.923,1110,32
209.633,load,88,41.923,1110,32
209.683,load,89,40.231,1237,32
209.733,load,89,40.231,1237,32
209.784,load,89,40.231,1237,32
209.834,load,89,40.231,1237,32
209.884,load,89,40.231,1237,32
209.935,load,89,40.231,1237,32
209.985,load,89,40.231,1237,32
210.036,load,89,40.231,1237,32
210.086,load,89,40.231,1237,32
210.137,load,89,40.231,1237,32
210.188,load,89,40.751,1102,32
210.238,load,89,40.751,1102,32
210.288,load,89,40.751,1102,32
210.339,load,89,40.751,1102,32
210.389,load,89,40.751,1102,32
210.439,load,89,40.751,1102,32
210.49,load,89,40.751,1102,32
210.54,load,89,40.751,1102,32
210.59,load,89,40.751,1102,32
210.641,load,89,40.751,1102,32
210.691,load,88,42.616,1102,32
210.741,load,88,42.616,1102,32
210.792,load,88,42.616,1102,32
210.842,load,88,42.616,1102,32
210.893,load,88,42.616,1102,32
210.943,load,88,42.616,1102,32
210.993,load,88,42.616,1102,32
211.044,load,88,42.616,1102,32
211.094,load,88,42.616,1102,32
211.144,load,87,39.06,1237,32
211.195,load,87,39.06,1237,32
211.245,load,87,39.06,1237,32
211.296,load,87,39.06,1237,32
211.347,load,87,39.06,1237,32
211.397,load,87,39.06,1237,32
211.447,load,87,39.06,1237,32
211.498,load,87,39.06,1237,32
211.548,load,87,39.06,1237,32
211.599,load,87,39.06,1237,32
211.649,load,89,41.167,1102,32
211.7,load,89,41.167,1102,32
211.75,load,89,41.167,1102,32
211.8,load,89,41.167,1102,32
211.851,load,89,41.167,1102,32
211.901,load,89,41.167,1102,32
211.952,load,89,41.167,1102,32
212.002,load,89,41.167,1102,32
212.053,load,89,41.167,1102,32
212.103,load,89,41.167,1102,32
212.154,load,89,44.261,1110,32
212.204,load,89,44.261,1110,32
212.254,load,89,44.261,1110,32
212.305,load,89,44.261,1110,32
212.355,load,89,44.261,1110,32
212.405,load,89,44.261,1110,32
212.456,load,89,44.261,1110,32
212.506,load,89,44.261,1110,32
212.557,load,89,44.261,1110,32
212.607,load,89,44.261,1110,32
212.658,load,88,40.307,1237,32
212.708,load,88,40.307,1237,32
212.758,load,88,40.307,1237,32
212.809,load,88,40.307,1237,32
212.859,load,88,40.307,1237,32
212.91,load,88,40.307,1237,32
212.96,load,88,40.307,1237,32
213.01,load,88,40.307,1237,32
213.061,load,88,40.307,1237,32
213.111,load,88,40.307,1237,32
213.161,load,89,40.637,1230,32
213.212,load,89,40.637,1230,32
213.262,load,89,40.637,1230,32
213.312,load,89,40.637,1230,32
213.363,load,89,40.637,1230,32
213.413,load,89,40.637,1230,32
213.463,load,89,40.637,1230,32
213.514,load,89,40.637,1230,32
213.564,load,89,40.637,1230,32
213.615,load,89,40.637,1230,32
213.665,load,88,40.574,1072,32
213.715,load,88,40.574,1072,32
213.766,load,88,40.574,1072,32
213.816,load,88,40.574,1072,32
213.867,load,88,40.574,1072,32
213.917,load,88,40.574,1072,32
213.967,load,88,40.574,1072,32
214.018,load,88,40.574,1072,32
214.068,load,88,40.574,1072,32
214.118,load,88,40.574,1072,32
214.169,load,88,41.709,1080,32
214.219,load,88,41.709,1080,32
214.27,load,88,41.709,1080,32
214.32,load,88,41.709,1080,32
214.37,load,88,41.709,1080,32
214.421,load,88,41.709,1080,32
214.471,load,88,41.709,1080,32
214.522,load,88,41.709,1080,32
214.572,load,88,41.709,1080,32
214.623,load,88,41.709,1080,32
214.673,load,88,39.102,1237,32
214.724,load,88,39.102,1237,32
214.774,load,88,39.102,1237,32
214.824,load,88,39.102,1237,32
214.875,load,88,39.102,1237,32
214.925,load,88,39.102,1237,32
214.975,load,88,39.102,1237,32
215.026,load,88,39.102,1237,32
215.076,load,88,39.102,1237,32
215.126,load,88,39.102,1237,32
215.177,load,89,40.671,1110,32
215.227,load,89,40.671,1110,32
215.278,load,89,40.671,1110,32
215.328,load,89,40.671,1110,32
215.379,load,89,40.671,1110,32
215.429,load,89,40.671,1110,32
215.48,load,89,40.671,1110,32
215.53,load,89,40.671,1110,32
215.581,load,89,40.671,1110,32
215.631,load,89,40.671,1110,32
215.681,load,89,43.37,1102,32
215.732,load,89,43.37,1102,32
215.782,load,89,43.37,1102,32
215.833,load,89,43.37,1102,32
215.883,load,89,43.37,1102,32
215.933,load,89,43.37,1102,32
215.984,load,89,43.37,1102,32
216.034,load,89,43.37,1102,32
216.084,load,89,43.37,1102,32
216.135,load,89,43.37,1102,32
216.185,load,86,38.888,1237,32
216.236,load,86,38.888,1237,32
216.286,load,86,38.888,1237,32
216.337,load,86,38.888,1237,32
216.387,load,86,38.888,1237,32
216.437,load,86,38.888,1237,32
216.488,load,86,38.888,1237,32
216.538,load,86,38.888,1237,32
216.589,load,86,38.888,1237,32
216.639,load,86,38.888,1237,32
216.69,load,89,40.39,1095,32
216.74,load,89,40.39,1095,32
216.791,load,89,40.39,1095,32
216.841,load,89,40.39,1095,32
216.891,load,89,40.39,1095,32
216.942,load,89,40.39,1095,32
216.992,load,89,40.39,1095,32
217.043,load,89,40.39,1095,32
217.094,load,89,40.39,1095,32
217.144,load,89,41.636,1102,32
217.194,load,89,41.636,1102,32
217.245,load,89,41.636,1102,32
217.296,load,89,41.636,1102,32
217.346,load,89,41.636,1102,32
217.396,load,89,41.636,1102,32
217.446,load,89,41.636,1102,32
217.496,load,89,41.636,1102,32
217.547,load,89,41.636,1102,32
217.598,load,89,41.636,1102,32
217.648,load,88,41.58,1117,32
217.698,load,88,41.58,1117,32
217.749,load,88,41.58,1117,32
217.799,load,88,41.58,1117,32
217.85,load,88,41.58,1117,32
217.9,load,88,41.58,1117,32
217.95,load,88,41.58,1117,32
218.001,load,88,41.58,1117,32
218.051,load,88,41.58,1117,32
218.101,load,88,41.58,1117,32
218.152,load,88,38.845,1237,32
218.202,load,88,38.845,1237,32
218.253,load,88,38.845,1237,32
218.303,load,88,38.845,1237,32
218.354,load,88,38.845,1237,32
218.404,load,88,38.845,1237,32
218.454,load,88,38.845,1237,32
218.505,load,88,38.845,1237,32
218.555,load,88,38.845,1237,32
218.605,load,88,38.845,1237,32
218.656,load,88,39.018,1080,32
218.706,load,88,39.018,1080,32
218.756,load,88,39.018,1080,32
218.807,load,88,39.018,1080,32
218.857,load,88,39.018,1080,32
218.908,load,88,39.018,1080,32
218.958,load,88,39.018,1080,32
219.009,load,88,39.018,1080,32
219.059,load,88,39.018,1080,32
219.109,load,88,39.018,1080,32
219.16,load,88,41.433,1080,32
219.21,load,88,41.433,1080,32
219.261,load,88,41.433,1080,32
219.311,load,88,41.433,1080,32
219.361,load,88,41.433,1080,32
219.412,load,88,41.433,1080,32
219.462,load,88,41.433,1080,32
219.512,load,88,41.433,1080,32
219.563,load,88,41.433,1080,32
219.613,load,88,41.433,1080,32
219.663,load,86,37.395,1237,32
219.714,load,86,37.395,1237,32
219.764,load,86,37.395,1237,32
219.815,load,86,37.395,1237,32
219.865,load,86,37.395,1237,32
219.915,load,86,37.395,1237,32
219.966,load,86,37.395,1237,32
220.016,load,86,37.395,1237,32
220.066,load,86,37.395,1237,32
220.117,load,86,37.395,1237,32
220.167,load,89,40.003,1237,32
220.218,load,89,40.003,1237,32
220.268,load,89,40.003,1237,32
220.32,load,89,40.003,1237,32
220.374,load,89,40.003,1237,32
220.425,load,89,40.003,1237,32
220.475,load,89,40.003,1237,32
220.525,load,89,40.003,1237,32
220.576,load,89,40.003,1237,32
220.626,load,89,40.003,1237,32
220.676,load,89,41.258,1095,32
220.727,load,89,41.258,1095,32
220.777,load,89,41.258,1095,32
220.828,load,89,41.258,1095,32
220.879,load,89,41.258,1095,32
220.93,load,89,41.258,1095,32
220.98,load,89,41.258,1095,32
221.031,load,89,41.258,1095,32
221.081,load,89,41.258,1095,32
221.131,load,89,41.258,1095,32
221.182,load,89,42.072,1095,32
221.232,load,89,42.072,1095,32
221.283,load,89,42.072,1095,32
221.333,load,89,42.072,1095,32
221.383,load,89,42.072,1095,32
221.434,load,89,42.072,1095,32
221.484,load,89,42.072,1095,32
221.535,load,89,42.072,1095,32
221.585,load,89,42.072,1095,32
221.636,load,89,42.072,1095,32
221.686,load,89,39.726,1237,32
221.736,load,89,39.726,1237,32
221.787,load,89,39.726,1237,32
221.838,load,89,39.726,1237,32
221.888,load,89,39.726,1237,32
221.938,load,89,39.726,1237,32
221.989,load,89,39.726,1237,32
222.039,load,89,39.726,1237,32
222.09,load,89,39.726,1237,32
222.141,load,89,39.726,1237,32
222.191,load,89,40.583,1102,32
222.241,load,89,40.583,1102,32
222.292,load,89,40.583,1102,32
222.342,load,89,40.583,1102,32
222.393,load,89,40.583,1102,32
222.443,load,89,40.583,1102,32
222.494,load,89,40.583,1102,32
222.544,load,89,40.583,1102,32
222.595,load,89,40.583,1102,32
222.645,load,89,42.858,1117,32
222.695,load,89,42.858,1117,32
222.746,load,89,42.858,1117,32
222.796,load,89,42.858,1117,32
222.847,load,89,42.858,1117,32
222.897,load,89,42.858,1117,32
222.947,load,89,42.858,1117,32
222.998,load,89,42.858,1117,32
223.048,load,89,42.858,1117,32
223.098,load,89,42.858,1117,32
223.148,load,86,38.78,1237,32
223.199,load,86,38.78,1237,32
223.249,load,86,38.78,1237,32
223.3,load,86,38.78,1237,32
223.35,load,86,38.78,1237,32
223.401,load,86,38.78,1237,32
223.451,load,86,38.78,1237,32
223.502,load,86,38.78,1237,32
223.553,load,86,38.78,1237,32
223.603,load,86,38.78,1237,32
223.653,load,89,40.163,1095,32
223.704,load,89,40.163,1095,32
223.754,load,89,40.163,1095,32
223.805,load,89,40.163,1095,32
223.855,load,89,40.163,1095,32
223.905,load,89,40.163,1095,32
223.955,load,89,40.163,1095,32
224.006,load,89,40.163,1095,32
224.056,load,89,40.163,1095,32
224.107,load,89,40.163,1095,32
224.157,load,89,41.978,1072,32
224.208,load,89,41.978,1072,32
224.258,load,89,41.978,1072,32
224.308,load,89,41.978,1072,32
224.359,load,89,41.978,1072,32
224.409,load,89,41.978,1072,32
224.46,load,89,41.978,1072,32
224.51,load,89,41.978,1072,32
224.56,load,89,41.978,1072,32
224.611,load,89,41.978,1072,32
224.661,load,88,41.239,1095,32
224.712,load,88,41.239,1095,32
224.762,load,88,41.239,1095,32
224.813,load,88,41.239,1095,32
224.863,load,88,41.239,1095,32
224.914,load,88,41.239,1095,32
224.964,load,88,41.239,1095,32
225.015,load,88,41.239,1095,32
225.065,load,88,41.239,1095,32
225.116,load,88,41.239,1095,32
225.166,load,89,39.516,1237,32
225.216,load,89,39.516,1237,32
225.267,load,89,39.516,1237,32
225.317,load,89,39.516,1237,32
225.368,load,89,39.516,1237,32
225.418,load,89,39.516,1237,32
