t,phase,temp,power,sm_mhz,throttle
312.955,load,89,42.841,1035,32
313.006,load,89,42.841,1035,32
313.056,load,89,42.841,1035,32
313.106,load,89,42.841,1035,32
313.157,load,89,41.219,1237,32
313.207,load,89,41.219,1237,32
313.257,load,89,41.219,1237,32
313.308,load,89,41.219,1237,32
313.358,load,89,41.219,1237,32
313.409,load,89,41.219,1237,32
313.459,load,89,41.219,1237,32
313.509,load,89,41.219,1237,32
313.56,load,89,41.219,1237,32
313.61,load,89,41.219,1237,32
313.66,load,89,39.77,967,32
313.711,load,89,39.77,967,32
313.761,load,89,39.77,967,32
313.812,load,89,39.77,967,32
313.862,load,89,39.77,967,32
313.912,load,89,39.77,967,32
313.962,load,89,39.77,967,32
314.013,load,89,39.77,967,32
314.063,load,89,39.77,967,32
314.113,load,88,39.056,997,32
314.164,load,88,39.056,997,32
314.214,load,88,39.056,997,32
314.265,load,88,39.056,997,32
314.315,load,88,39.056,997,32
314.365,load,88,39.056,997,32
314.416,load,88,39.056,997,32
314.466,load,88,39.056,997,32
314.517,load,88,39.056,997,32
314.567,load,88,39.056,997,32
314.617,load,88,40.625,982,32
314.667,load,88,40.625,982,32
314.718,load,88,40.625,982,32
314.768,load,88,40.625,982,32
314.818,load,88,40.625,982,32
314.869,load,88,40.625,982,32
314.919,load,88,40.625,982,32
314.969,load,88,40.625,982,32
315.02,load,88,40.625,982,32
315.07,load,88,40.625,982,32
315.121,load,87,38.228,1237,32
315.171,load,87,38.228,1237,32
315.222,load,87,38.228,1237,32
315.272,load,87,38.228,1237,32
315.322,load,87,38.228,1237,32
315.372,load,87,38.228,1237,32
315.423,load,87,38.228,1237,32
315.473,load,87,38.228,1237,32
315.524,load,87,38.228,1237,32
315.574,load,87,38.228,1237,32
315.625,load,89,39.619,1020,32
315.675,load,89,39.619,1020,32
315.725,load,89,39.619,1020,32
315.776,load,89,39.619,1020,32
315.826,load,89,39.619,1020,32
315.877,load,89,39.619,1020,32
315.927,load,89,39.619,1020,32
315.977,load,89,39.619,1020,32
316.028,load,89,39.619,1020,32
316.078,load,89,39.619,1020,32
316.128,load,89,40.195,1027,32
316.179,load,89,40.195,1027,32
316.229,load,89,40.195,1027,32
316.28,load,89,40.195,1027,32
316.33,load,89,40.195,1027,32
316.381,load,89,40.195,1027,32
316.431,load,89,40.195,1027,32
316.481,load,89,40.195,1027,32
316.532,load,89,40.195,1027,32
316.583,load,89,40.195,1027,32
316.633,load,89,41.718,1020,32
316.684,load,89,41.718,1020,32
316.734,load,89,41.718,1020,32
316.784,load,89,41.718,1020,32
316.835,load,89,41.718,1020,32
316.885,load,89,41.718,1020,32
316.935,load,89,41.718,1020,32
316.985,load,89,41.718,1020,32
317.036,load,89,41.718,1020,32
317.086,load,89,41.718,1020,32
317.137,load,87,38.907,1222,32
317.187,load,87,38.907,1222,32
317.238,load,87,38.907,1222,32
317.288,load,87,38.907,1222,32
317.338,load,87,38.907,1222,32
317.389,load,87,38.907,1222,32
317.439,load,87,38.907,1222,32
317.489,load,87,38.907,1222,32
317.54,load,87,38.907,1222,32
317.59,load,87,38.907,1222,32
317.641,load,89,40.257,997,32
317.691,load,89,40.257,997,32
317.742,load,89,40.257,997,32
317.792,load,89,40.257,997,32
317.842,load,89,40.257,997,32
317.893,load,89,40.257,997,32
317.943,load,89,40.257,997,32
317.994,load,89,40.257,997,32
318.044,load,89,40.257,997,32
318.094,load,89,40.257,997,32
318.145,load,88,42.48,1012,32
318.196,load,88,42.48,1012,32
318.246,load,88,42.48,1012,32
318.297,load,88,42.48,1012,32
318.347,load,88,42.48,1012,32
318.397,load,88,42.48,1012,32
318.448,load,88,42.48,1012,32
318.499,load,88,42.48,1012,32
318.549,load,88,42.48,1012,32
318.599,load,88,42.48,1012,32
318.65,load,88,40.353,997,32
318.7,load,88,40.353,997,32
318.75,load,88,40.353,997,32
318.801,load,88,40.353,997,32
318.851,load,88,40.353,997,32
318.901,load,88,40.353,997,32
318.952,load,88,40.353,997,32
319.002,load,88,40.353,997,32
319.052,load,88,40.353,997,32
319.103,load,88,40.353,997,32
319.153,load,88,37.368,1237,1
319.204,load,88,37.368,1237,1
319.254,load,88,37.368,1237,1
319.305,load,88,37.368,1237,1
319.355,load,88,37.368,1237,1
319.406,load,88,37.368,1237,1
319.457,load,88,37.368,1237,1
319.507,load,88,37.368,1237,1
319.557,load,88,37.368,1237,1
319.607,load,88,37.368,1237,1
319.658,load,89,40.061,1080,32
319.708,load,89,40.061,1080,32
319.758,load,89,40.061,1080,32
319.809,load,89,40.061,1080,32
319.859,load,89,40.061,1080,32
319.909,load,89,40.061,1080,32
319.96,load,89,40.061,1080,32
320.01,load,89,40.061,1080,32
320.061,load,89,40.061,1080,32
320.111,load,89,40.061,1080,32
320.161,load,88,42.284,682,32
320.212,load,88,42.284,682,32
320.262,load,88,42.284,682,32
320.313,load,88,42.284,682,32
320.363,load,88,42.284,682,32
320.414,load,88,42.284,682,32
320.464,load,88,42.284,682,32
320.514,load,88,42.284,682,32
320.564,load,88,42.284,682,32
320.615,load,89,39.561,1072,32
320.665,load,89,39.561,1072,32
320.716,load,89,39.561,1072,32
320.766,load,89,39.561,1072,32
320.816,load,89,39.561,1072,32
320.866,load,89,39.561,1072,32
320.917,load,89,39.561,1072,32
320.967,load,89,39.561,1072,32
321.017,load,89,39.561,1072,32
321.068,load,89,39.561,1072,32
321.118,load,88,38.479,1237,32
321.169,load,88,38.479,1237,32
321.219,load,88,38.479,1237,32
321.269,load,88,38.479,1237,32
321.32,load,88,38.479,1237,32
321.37,load,88,38.479,1237,32
321.42,load,88,38.479,1237,32
321.47,load,88,38.479,1237,32
321.521,load,88,38.479,1237,32
321.573,load,88,38.479,1237,32
321.628,load,89,40.81,622,32
321.678,load,89,40.81,622,32
321.729,load,89,40.81,622,32
321.779,load,89,40.81,622,32
321.83,load,89,40.81,622,32
321.88,load,89,40.81,622,32
321.931,load,89,40.81,622,32
321.981,load,89,40.81,622,32
322.033,load,89,40.81,622,32
322.084,load,89,40.81,622,32
322.135,load,88,41.508,1072,32
322.185,load,88,41.508,1072,32
322.235,load,88,41.508,1072,32
322.285,load,88,41.508,1072,32
322.336,load,88,41.508,1072,32
322.386,load,88,41.508,1072,32
322.437,load,88,41.508,1072,32
322.487,load,88,41.508,1072,32
322.538,load,88,41.508,1072,32
322.588,load,88,41.508,1072,32
322.638,load,89,39.437,1057,32
322.689,load,89,39.437,1057,32
322.739,load,89,39.437,1057,32
322.79,load,89,39.437,1057,32
322.84,load,89,39.437,1057,32
322.891,load,89,39.437,1057,32
322.941,load,89,39.437,1057,32
322.992,load,89,39.437,1057,32
323.042,load,89,39.437,1057,32
323.093,load,89,39.437,1057,32
323.143,load,88,38.445,1230,32
323.194,load,88,38.445,1230,32
323.244,load,88,38.445,1230,32
323.295,load,88,38.445,1230,32
323.345,load,88,38.445,1230,32
323.396,load,88,38.445,1230,32
323.446,load,88,38.445,1230,32
323.496,load,88,38.445,1230,32
323.546,load,88,38.445,1230,32
323.597,load,88,38.445,1230,32
323.647,load,89,39.512,960,32
323.697,load,89,39.512,960,32
323.748,load,89,39.512,960,32
323.798,load,89,39.512,960,32
323.849,load,89,39.512,960,32
323.899,load,89,39.512,960,32
323.949,load,89,39.512,960,32
324.0,load,89,39.512,960,32
324.05,load,89,39.512,960,32
324.1,load,89,39.512,960,32
324.15,load,88,42.667,982,32
324.201,load,88,42.667,982,32
324.251,load,88,42.667,982,32
324.301,load,88,42.667,982,32
324.351,load,88,42.667,982,32
324.402,load,88,42.667,982,32
324.452,load,88,42.667,982,32
324.503,load,88,42.667,982,32
324.553,load,88,42.667,982,32
324.604,load,88,42.667,982,32
324.654,load,88,40.505,1005,32
324.705,load,88,40.505,1005,32
324.755,load,88,40.505,1005,32
324.806,load,88,40.505,1005,32
324.856,load,88,40.505,1005,32
324.906,load,88,40.505,1005,32
324.957,load,88,40.505,1005,32
325.007,load,88,40.505,1005,32
325.057,load,88,40.505,1005,32
325.108,load,88,40.505,1005,32
325.158,load,89,38.033,1200,32
325.209,load,89,38.033,1200,32
325.259,load,89,38.033,1200,32
325.309,load,89,38.033,1200,32
325.36,load,89,38.033,1200,32
325.41,load,89,38.033,1200,32
325.46,load,89,38.033,1200,32
325.511,load,89,38.033,1200,32
325.561,load,89,38.033,1200,32
325.611,load,89,38.033,1200,32
325.662,load,88,39.474,892,32
325.712,load,88,39.474,892,32
325.763,load,88,39.474,892,32
325.813,load,88,39.474,892,32
325.864,load,88,39.474,892,32
325.914,load,88,39.474,892,32
325.964,load,88,39.474,892,32
326.014,load,88,39.474,892,32
326.065,load,88,39.474,892,32
326.115,load,88,41.937,907,32
326.166,load,88,41.937,907,32
326.216,load,88,41.937,907,32
326.267,load,88,41.937,907,32
326.317,load,88,41.937,907,32
326.367,load,88,41.937,907,32
326.418,load,88,41.937,907,32
326.468,load,88,41.937,907,32
326.519,load,88,41.937,907,32
326.569,load,88,41.937,907,32
326.619,load,88,39.711,885,32
326.67,load,88,39.711,885,32
326.72,load,88,39.711,885,32
326.771,load,88,39.711,885,32
326.822,load,88,39.711,885,32
326.872,load,88,39.711,885,32
326.923,load,88,39.711,885,32
326.973,load,88,39.711,885,32
327.023,load,88,39.711,885,32
327.074,load,88,39.711,885,32
327.124,load,89,38.55,1155,32
327.174,load,89,38.55,1155,32
327.225,load,89,38.55,1155,32
327.275,load,89,38.55,1155,32
327.326,load,89,38.55,1155,32
327.376,load,89,38.55,1155,32
327.426,load,89,38.55,1155,32
327.477,load,89,38.55,1155,32
327.527,load,89,38.55,1155,32
327.577,load,89,38.55,1155,32
327.628,load,89,40.38,907,32
327.678,load,89,40.38,907,32
327.729,load,89,40.38,907,32
327.779,load,89,40.38,907,32
327.829,load,89,40.38,907,32
327.88,load,89,40.38,907,32
327.93,load,89,40.38,907,32
327.98,load,89,40.38,907,32
328.031,load,89,40.38,907,32
328.081,load,89,40.38,907,32
328.131,load,88,42.181,960,32
328.182,load,88,42.181,960,32
328.232,load,88,42.181,960,32
328.282,load,88,42.181,960,32
328.333,load,88,42.181,960,32
328.384,load,88,42.181,960,32
328.434,load,88,42.181,960,32
328.484,load,88,42.181,960,32
328.535,load,88,42.181,960,32
328.585,load,88,42.181,960,32
328.636,load,87,39.991,1057,32
328.686,load,87,39.991,1057,32
328.737,load,87,39.991,1057,32
328.787,load,87,39.991,1057,32
328.838,load,87,39.991,1057,32
328.888,load,87,39.991,1057,32
328.939,load,87,39.991,1057,32
328.989,load,87,39.991,1057,32
329.04,load,87,39.991,1057,32
329.09,load,87,39.991,1057,32
329.14,load,89,39.065,1057,32
329.19,load,89,39.065,1057,32
329.241,load,89,39.065,1057,32
329.291,load,89,39.065,1057,32
329.341,load,89,39.065,1057,32
329.392,load,89,39.065,1057,32
329.442,load,89,39.065,1057,32
329.493,load,89,39.065,1057,32
329.543,load,89,39.065,1057,32
329.593,load,89,39.065,1057,32
329.644,load,89,40.139,1050,32
329.694,load,89,40.139,1050,32
329.745,load,89,40.139,1050,32
329.795,load,89,40.139,1050,32
329.846,load,89,40.139,1050,32
329.896,load,89,40.139,1050,32
329.947,load,89,40.139,1050,32
329.998,load,89,40.139,1050,32
330.048,load,89,40.139,1050,32
330.098,load,89,40.139,1050,32
330.149,load,89,42.685,1072,32
330.199,load,89,42.685,1072,32
330.25,load,89,42.685,1072,32
330.3,load,89,42.685,1072,32
330.351,load,89,42.685,1072,32
330.401,load,89,42.685,1072,32
330.452,load,89,42.685,1072,32
330.502,load,89,42.685,1072,32
330.553,load,89,42.685,1072,32
330.603,load,89,42.685,1072,32
330.654,load,87,40.093,1237,32
330.704,load,87,40.093,1237,32
330.755,load,87,40.093,1237,32
330.805,load,87,40.093,1237,32
330.856,load,87,40.093,1237,32
330.907,load,87,40.093,1237,32
330.957,load,87,40.093,1237,32
331.007,load,87,40.093,1237,32
331.058,load,87,40.093,1237,32
331.108,load,87,40.093,1237,32
331.159,load,89,39.921,1035,32
331.209,load,89,39.921,1035,32
331.26,load,89,39.921,1035,32
331.31,load,89,39.921,1035,32
331.361,load,89,39.921,1035,32
331.411,load,89,39.921,1035,32
331.462,load,89,39.921,1035,32
331.512,load,89,39.921,1035,32
331.562,load,89,39.921,1035,32
331.613,load,89,39.921,1035,32
331.663,load,89,39.815,1005,32
331.714,load,89,39.815,1005,32
331.764,load,89,39.815,1005,32
331.815,load,89,39.815,1005,32
331.865,load,89,39.815,1005,32
331.915,load,89,39.815,1005,32
331.966,load,89,39.815,1005,32
332.016,load,89,39.815,1005,32
332.067,load,89,39.815,1005,32
332.117,load,89,42.0,1012,32
332.167,load,89,42.0,1012,32
332.218,load,89,42.0,1012,32
332.269,load,89,42.0,1012,32
332.319,load,89,42.0,1012,32
332.369,load,89,42.0,1012,32
332.42,load,89,42.0,1012,32
332.47,load,89,42.0,1012,32
332.521,load,89,42.0,1012,32
332.571,load,89,42.0,1012,32
332.621,load,88,38.283,1222,32
332.671,load,88,38.283,1222,32
332.722,load,88,38.283,1222,32
332.772,load,88,38.283,1222,32
332.822,load,88,38.283,1222,32
332.872,load,88,38.283,1222,32
332.923,load,88,38.283,1222,32
332.973,load,88,38.283,1222,32
333.023,load,88,38.283,1222,32
333.074,load,88,38.283,1222,32
333.124,load,89,40.061,862,32
333.175,load,89,40.061,862,32
333.225,load,89,40.061,862,32
333.276,load,89,40.061,862,32
333.326,load,89,40.061,862,32
333.376,load,89,40.061,862,32
333.427,load,89,40.061,862,32
333.477,load,89,40.061,862,32
333.527,load,89,40.061,862,32
333.578,load,89,40.061,862,32
333.628,load,88,40.771,885,32
333.679,load,88,40.771,885,32
333.729,load,88,40.771,885,32
333.779,load,88,40.771,885,32
333.83,load,88,40.771,885,32
333.88,load,88,40.771,885,32
333.93,load,88,40.771,885,32
333.98,load,88,40.771,885,32
334.031,load,88,40.771,885,32
334.081,load,88,40.771,885,32
334.131,load,88,39.643,885,32
334.181,load,88,39.643,885,32
334.232,load,88,39.643,885,32
334.282,load,88,39.643,885,32
334.333,load,88,39.643,885,32
334.383,load,88,39.643,885,32
334.434,load,88,39.643,885,32
334.485,load,88,39.643,885,32
334.535,load,88,39.643,885,32
334.586,load,88,39.643,885,32
334.636,load,88,37.214,1110,32
334.687,load,88,37.214,1110,32
334.737,load,88,37.214,1110,32
334.787,load,88,37.214,1110,32
334.838,load,88,37.214,1110,32
334.888,load,88,37.214,1110,32
334.939,load,88,37.214,1110,32
334.989,load,88,37.214,1110,32
335.04,load,88,37.214,1110,32
335.09,load,88,37.214,1110,32
335.14,load,89,39.232,817,32
335.191,load,89,39.232,817,32
335.242,load,89,39.232,817,32
335.292,load,89,39.232,817,32
335.342,load,89,39.232,817,32
335.392,load,89,39.232,817,32
335.443,load,89,39.232,817,32
335.493,load,89,39.232,817,32
335.544,load,89,39.232,817,32
335.594,load,89,39.232,817,32
335.645,load,88,40.759,832,32
335.695,load,88,40.759,832,32
335.746,load,88,40.759,832,32
335.796,load,88,40.759,832,32
335.846,load,88,40.759,832,32
335.897,load,88,40.759,832,32
335.947,load,88,40.759,832,32
335.998,load,88,40.759,832,32
336.048,load,88,40.759,832,32
336.098,load,88,40.759,832,32
336.149,load,88,39.192,825,32
336.2,load,88,39.192,825,32
336.25,load,88,39.192,825,32
336.3,load,88,39.192,825,32
336.351,load,88,39.192,825,32
336.401,load,88,39.192,825,32
336.452,load,88,39.192,825,32
336.503,load,88,39.192,825,32
336.553,load,88,39.192,825,32
336.603,load,88,39.192,825,32
336.654,load,88,36.848,1162,32
336.704,load,88,36.848,1162,32
336.754,load,88,36.848,1162,32
336.805,load,88,36.848,1162,32
336.855,load,88,36.848,1162,32
336.906,load,88,36.848,1162,32
336.956,load,88,36.848,1162,32
337.006,load,88,36.848,1162,32
337.057,load,88,36.848,1162,32
337.107,load,88,36.848,1162,32
337.157,load,89,39.642,652,32
337.208,load,89,39.642,652,32
337.258,load,89,39.642,652,32
337.309,load,89,39.642,652,32
337.359,load,89,39.642,652,32
337.409,load,89,39.642,652,32
337.46,load,89,39.642,652,32
337.51,load,89,39.642,652,32
337.56,load,89,39.642,652,32
337.611,load,89,39.642,652,32
337.661,load,88,40.303,1087,32
337.712,load,88,40.303,1087,32
337.762,load,88,40.303,1087,32
337.812,load,88,40.303,1087,32
337.863,load,88,40.303,1087,32
337.913,load,88,40.303,1087,32
337.963,load,88,40.303,1087,32
338.014,load,88,40.303,1087,32
338.064,load,88,40.303,1087,32
338.114,load,89,40.357,1080,32
338.165,load,89,40.357,1080,32
338.215,load,89,40.357,1080,32
338.266,load,89,40.357,1080,32
338.316,load,89,40.357,1080,32
338.367,load,89,40.357,1080,32
338.417,load,89,40.357,1080,32
338.468,load,89,40.357,1080,32
338.518,load,89,40.357,1080,32
338.569,load,89,40.357,1080,32
338.619,load,89,39.569,1237,32
338.669,load,89,39.569,1237,32
338.72,load,89,39.569,1237,32
338.771,load,89,39.569,1237,32
338.821,load,89,39.569,1237,32
338.872,load,89,39.569,1237,32
338.922,load,89,39.569,1237,32
338.972,load,89,39.569,1237,32
339.023,load,89,39.569,1237,32
339.073,load,89,39.569,1237,32
339.124,load,89,40.071,1027,32
339.174,load,89,40.071,1027,32
339.225,load,89,40.071,1027,32
339.275,load,89,40.071,1027,32
339.326,load,89,40.071,1027,32
339.376,load,89,40.071,1027,32
339.427,load,89,40.071,1027,32
339.477,load,89,40.071,1027,32
339.527,load,89,40.071,1027,32
339.578,load,89,40.071,1027,32
339.628,load,89,42.516,1020,32
339.678,load,89,42.516,1020,32
339.728,load,89,42.516,1020,32
339.779,load,89,42.516,1020,32
339.829,load,89,42.516,1020,32
339.879,load,89,42.516,1020,32
339.93,load,89,42.516,1020,32
339.98,load,89,42.516,1020,32
340.031,load,89,42.516,1020,32
340.081,load,89,42.516,1020,32
340.132,load,89,41.706,1050,32
340.182,load,89,41.706,1050,32
340.233,load,89,41.706,1050,32
340.283,load,89,41.706,1050,32
340.334,load,89,41.706,1050,32
340.384,load,89,41.706,1050,32
340.434,load,89,41.706,1050,32
340.485,load,89,41.706,1050,32
340.535,load,89,41.706,1050,32
340.585,load,89,41.706,1050,32
340.636,load,89,39.41,1222,32
340.686,load,89,39.41,1222,32
340.737,load,89,39.41,1222,32
340.787,load,89,39.41,1222,32
340.838,load,89,39.41,1222,32
340.888,load,89,39.41,1222,32
340.939,load,89,39.41,1222,32
340.989,load,89,39.41,1222,32
341.039,load,89,39.41,1222,32
341.089,load,89,39.41,1222,32
341.14,load,89,40.149,1012,32
341.19,load,89,40.149,1012,32
341.24,load,89,40.149,1012,32
341.291,load,89,40.149,1012,32
341.341,load,89,40.149,1012,32
341.392,load,89,40.149,1012,32
341.442,load,89,40.149,1012,32
341.492,load,89,40.149,1012,32
341.543,load,89,40.149,1012,32
341.593,load,89,40.149,1012,32
341.643,load,89,42.446,1020,32
341.694,load,89,42.446,1020,32
341.744,load,89,42.446,1020,32
341.795,load,89,42.446,1020,32
341.845,load,89,42.446,1020,32
341.895,load,89,42.446,1020,32
341.946,load,89,42.446,1020,32
341.996,load,89,42.446,1020,32
342.047,load,89,42.446,1020,32
342.097,load,89,42.446,1020,32
342.148,load,89,40.71,1020,32
342.198,load,89,40.71,1020,32
342.249,load,89,40.71,1020,32
342.299,load,89,40.71,1020,32
342.35,load,89,40.71,1020,32
342.4,load,89,40.71,1020,32
342.451,load,89,40.71,1020,32
342.501,load,89,40.71,1020,32
342.551,load,89,40.71,1020,32
342.602,load,89,40.71,1020,32
342.652,load,89,38.576,1072,32
342.702,load,89,38.576,1072,32
342.753,load,89,38.576,1072,32
342.803,load,89,38.576,1072,32
342.853,load,89,38.576,1072,32
342.903,load,89,38.576,1072,32
342.954,load,89,38.576,1072,32
343.004,load,89,38.576,1072,32
343.055,load,89,38.576,1072,32
343.105,load,89,38.576,1072,32
343.156,load,89,39.614,1072,32
343.206,load,89,39.614,1072,32
343.256,load,89,39.614,1072,32
343.306,load,89,39.614,1072,32
343.357,load,89,39.614,1072,32
343.408,load,89,39.614,1072,32
343.458,load,89,39.614,1072,32
343.508,load,89,39.614,1072,32
343.558,load,89,39.614,1072,32
343.609,load,89,39.614,1072,32
343.659,load,89,43.28,825,32
343.71,load,89,43.28,825,32
343.76,load,89,43.28,825,32
343.811,load,89,43.28,825,32
343.861,load,89,43.28,825,32
343.911,load,89,43.28,825,32
343.962,load,89,43.28,825,32
344.012,load,89,43.28,825,32
344.063,load,89,43.28,825,32
344.113,load,89,43.28,825,32
344.164,load,88,40.674,697,32
344.214,load,88,40.674,697,32
344.264,load,88,40.674,697,32
344.315,load,88,40.674,697,32
344.365,load,88,40.674,697,32
344.415,load,88,40.674,697,32
344.466,load,88,40.674,697,32
344.517,load,88,40.674,697,32
344.567,load,88,40.674,697,32
344.617,load,89,37.526,1095,32
344.668,load,89,37.526,1095,32
344.718,load,89,37.526,1095,32
344.769,load,89,37.526,1095,32
344.819,load,89,37.526,1095,32
344.869,load,89,37.526,1095,32
344.919,load,89,37.526,1095,32
344.97,load,89,37.526,1095,32
345.02,load,89,37.526,1095,32
345.07,load,89,37.526,1095,32
345.121,load,89,39.536,1095,32
345.171,load,89,39.536,1095,32
345.222,load,89,39.536,1095,32
345.272,load,89,39.536,1095,32
345.323,load,89,39.536,1095,32
345.373,load,89,39.536,1095,32
345.424,load,89,39.536,1095,32
345.474,load,89,39.536,1095,32
345.524,load,89,39.536,1095,32
345.575,load,89,39.536,1095,32
345.625,load,88,41.429,600,32
345.676,load,88,41.429,600,32
345.726,load,88,41.429,600,32
345.776,load,88,41.429,600,32
345.827,load,88,41.429,600,32
345.877,load,88,41.429,600,32
345.927,load,88,41.429,600,32
345.978,load,88,41.429,600,32
346.028,load,88,41.429,600,32
346.078,load,88,41.429,600,32
346.129,load,88,40.098,1237,32
346.18,load,88,40.098,1237,32
346.23,load,88,40.098,1237,32
346.28,load,88,40.098,1237,32
346.331,load,88,40.098,1237,32
346.381,load,88,40.098,1237,32
346.432,load,88,40.098,1237,32
346.482,load,88,40.098,1237,32
346.533,load,88,40.098,1237,32
346.583,load,88,40.098,1237,32
346.634,load,89,38.6,1042,32
346.684,load,89,38.6,1042,32
346.735,load,89,38.6,1042,32
346.785,load,89,38.6,1042,32
346.836,load,89,38.6,1042,32
346.886,load,89,38.6,1042,32
346.936,load,89,38.6,1042,32
346.987,load,89,38.6,1042,32
347.037,load,89,38.6,1042,32
347.088,load,89,38.6,1042,32
347.138,load,89,39.848,1080,32
347.188,load,89,39.848,1080,32
347.239,load,89,39.848,1080,32
347.289,load,89,39.848,1080,32
347.34,load,89,39.848,1080,32
347.39,load,89,39.848,1080,32
347.441,load,89,39.848,1080,32
347.491,load,89,39.848,1080,32
347.541,load,89,39.848,1080,32
347.592,load,89,39.848,1080,32
347.642,load,89,42.302,1057,32
347.692,load,89,42.302,1057,32
347.742,load,89,42.302,1057,32
347.793,load,89,42.302,1057,32
347.843,load,89,42.302,1057,32
347.894,load,89,42.302,1057,32
347.944,load,89,42.302,1057,32
347.995,load,89,42.302,1057,32
348.045,load,89,42.302,1057,32
348.096,load,89,42.302,1057,32
348.147,load,87,40.399,1237,32
348.197,load,87,40.399,1237,32
348.247,load,87,40.399,1237,32
348.298,load,87,40.399,1237,32
348.348,load,87,40.399,1237,32
348.398,load,87,40.399,1237,32
348.449,load,87,40.399,1237,32
348.499,load,87,40.399,1237,32
348.55,load,87,40.399,1237,32
348.6,load,87,40.399,1237,32
348.651,load,89,40.431,982,32
348.701,load,89,40.431,982,32
348.752,load,89,40.431,982,32
348.802,load,89,40.431,982,32
348.852,load,89,40.431,982,32
348.902,load,89,40.431,982,32
348.953,load,89,40.431,982,32
349.003,load,89,40.431,982,32
349.053,load,89,40.431,982,32
349.104,load,89,40.431,982,32
349.155,load,89,39.745,1012,32
349.205,load,89,39.745,1012,32
349.255,load,89,39.745,1012,32
349.306,load,89,39.745,1012,32
349.356,load,89,39.745,1012,32
349.407,load,89,39.745,1012,32
349.457,load,89,39.745,1012,32
349.507,load,89,39.745,1012,32
349.558,load,89,39.745,1012,32
349.608,load,89,39.745,1012,32
349.658,load,89,41.123,1005,32
349.709,load,89,41.123,1005,32
349.759,load,89,41.123,1005,32
349.809,load,89,41.123,1005,32
349.859,load,89,41.123,1005,32
349.91,load,89,41.123,1005,32
349.96,load,89,41.123,1005,32
350.01,load,89,41.123,1005,32
350.061,load,89,41.123,1005,32
350.111,load,89,41.123,1005,32
350.161,load,88,37.968,1207,32
350.212,load,88,37.968,1207,32
350.262,load,88,37.968,1207,32
350.313,load,88,37.968,1207,32
350.363,load,88,37.968,1207,32
350.413,load,88,37.968,1207,32
350.464,load,88,37.968,1207,32
350.514,load,88,37.968,1207,32
350.564,load,88,37.968,1207,32
350.615,load,88,39.482,1027,32
350.665,load,89,39.482,1027,32
350.715,load,89,39.482,1027,32
350.766,load,89,39.482,1027,32
350.816,load,89,39.482,1027,32
350.867,load,89,39.482,1027,32
350.917,load,89,39.482,1027,32
350.967,load,89,39.482,1027,32
351.018,load,89,39.482,1027,32
351.068,load,89,39.482,1027,32
351.118,load,89,40.869,1027,32
351.169,load,89,40.869,1027,32
351.219,load,89,40.869,1027,32
351.27,load,89,40.869,1027,32
351.32,load,89,40.869,1027,32
351.371,load,89,40.869,1027,32
351.421,load,89,40.869,1027,32
351.471,load,89,40.869,1027,32
351.522,load,89,40.869,1027,32
351.572,load,89,40.869,1027,32
351.622,load,89,41.149,1012,32
351.673,load,89,41.149,1012,32
351.723,load,89,41.149,1012,32
351.774,load,89,41.149,1012,32
351.824,load,89,41.149,1012,32
351.875,load,89,41.149,1012,32
351.925,load,89,41.149,1012,32
351.975,load,89,41.149,1012,32
352.026,load,89,41.149,1012,32
352.077,load,89,41.149,1012,32
352.127,load,89,38.522,1222,32
352.178,load,89,38.522,1222,32
352.228,load,89,38.522,1222,32
352.279,load,89,38.522,1222,32
352.329,load,89,38.522,1222,32
352.379,load,89,38.522,1222,32
352.43,load,89,38.522,1222,32
352.48,load,89,38.522,1222,32
352.53,load,89,38.522,1222,32
352.581,load,89,38.522,1222,32
352.631,load,89,40.327,1020,32
352.682,load,89,40.327,1020,32
352.732,load,89,40.327,1020,32
352.782,load,89,40.327,1020,32
352.833,load,89,40.327,1020,32
352.883,load,89,40.327,1020,32
352.934,load,89,40.327,1020,32
352.984,load,89,40.327,1020,32
353.034,load,89,40.327,1020,32
353.085,load,89,40.327,1020,32
353.135,load,89,43.108,1027,32
353.185,load,89,43.108,1027,32
353.236,load,89,43.108,1027,32
353.286,load,89,43.108,1027,32
353.337,load,89,43.108,1027,32
353.387,load,89,43.108,1027,32
353.438,load,89,43.108,1027,32
353.488,load,89,43.108,1027,32
353.539,load,89,43.108,1027,32
353.589,load,89,43.108,1027,32
353.639,load,89,41.016,1035,32
353.69,load,89,41.016,1035,32
353.741,load,89,41.016,1035,32
353.791,load,89,41.016,1035,32
353.842,load,89,41.016,1035,32
353.892,load,89,41.016,1035,32
353.943,load,89,41.016,1035,32
353.993,load,89,41.016,1035,32
354.043,load,89,41.016,1035,32
354.094,load,89,41.016,1035,32
354.144,load,89,38.043,1222,32
354.195,load,89,38.043,1222,32
354.245,load,89,38.043,1222,32
354.296,load,89,38.043,1222,32
354.346,load,89,38.043,1222,32
354.397,load,89,38.043,1222,32
354.447,load,89,38.043,1222,32
354.497,load,89,38.043,1222,32
354.548,load,89,38.043,1222,32
354.598,load,89,38.043,1222,32
354.648,load,89,39.02,997,32
354.698,load,89,39.02,997,32
354.749,load,89,39.02,997,32
354.799,load,89,39.02,997,32
354.849,load,89,39.02,997,32
354.899,load,89,39.02,997,32
354.95,load,89,39.02,997,32
355.0,load,89,39.02,997,32
355.051,load,89,39.02,997,32
355.101,load,89,39.02,997,32
