ts,temp,power_w,sm_mhz,throttle
1788093717.0688803,88,34.764,922,32
1788093717.1193826,88,34.764,922,32
1788093717.1700082,88,32.326,982,32
1788093717.2202394,88,32.326,982,32
1788093717.2704349,88,32.326,982,32
1788093717.3207734,88,32.326,982,32
1788093717.3711972,88,32.326,982,32
1788093717.4215922,88,32.326,982,32
1788093717.4721591,88,32.326,982,32
1788093717.5224578,88,32.326,982,32
1788093717.5727518,88,32.326,982,32
1788093717.6228812,88,32.326,982,32
1788093717.6731086,88,32.343,727,32
1788093717.72374,88,32.343,727,32
1788093717.7740567,88,32.343,727,32
1788093717.8245888,88,32.343,727,32
1788093717.8749087,88,32.343,727,32
1788093717.925216,88,32.343,727,32
1788093717.9757047,88,32.343,727,32
1788093718.0261185,88,32.343,727,32
1788093718.0763817,88,32.343,727,32
1788093718.1268373,88,32.367,907,32
1788093718.1773922,88,32.367,907,32
1788093718.2277875,88,32.367,907,32
1788093718.2781,88,32.367,907,32
1788093718.3284557,88,32.367,907,32
1788093718.3790092,88,32.367,907,32
1788093718.4293177,88,32.367,907,32
1788093718.4803317,88,32.367,907,32
1788093718.5307276,88,32.367,907,32
1788093718.5809443,88,32.367,907,32
1788093718.63123,88,32.157,990,32
1788093718.6817942,88,32.157,990,32
1788093718.7321272,88,32.157,990,32
1788093718.7826595,88,32.157,990,32
1788093718.8330255,88,32.157,990,32
1788093718.8832345,88,32.157,990,32
1788093718.9335716,88,32.157,990,32
1788093718.9837935,88,32.157,990,32
1788093719.0341241,88,32.157,990,32
1788093719.0842752,88,32.157,990,32
1788093719.1345005,88,32.37,742,32
1788093719.1847668,88,32.37,742,32
1788093719.2354362,88,32.37,742,32
1788093719.2859235,88,32.37,742,32
1788093719.3361275,88,32.37,742,32
1788093719.3863554,88,32.37,742,32
1788093719.4371588,88,32.37,742,32
1788093719.4873366,88,32.37,742,32
1788093719.5376806,88,32.37,742,32
1788093719.5883346,88,32.37,742,32
1788093719.638669,88,30.514,1162,32
1788093719.6890757,88,30.514,1162,32
1788093719.7392743,88,30.514,1162,32
1788093719.7899842,88,30.514,1162,32
1788093719.8405337,88,30.514,1162,32
1788093719.8908541,88,30.514,1162,32
1788093719.9414353,88,30.514,1162,32
1788093719.9917774,88,30.514,1162,32
1788093720.0424154,88,30.514,1162,32
1788093720.0926712,88,30.514,1162,32
1788093720.1433764,89,32.016,322,32
1788093720.193909,89,32.016,322,32
1788093720.244192,89,32.016,322,32
1788093720.2943437,89,32.016,322,32
1788093720.344528,89,32.016,322,32
1788093720.3948069,89,32.016,322,32
1788093720.44506,89,32.016,322,32
1788093720.4956496,89,32.016,322,32
1788093720.5460885,89,32.016,322,32
1788093720.596483,89,32.016,322,32
1788093720.6467955,88,33.552,975,32
1788093720.6975117,88,33.552,975,32
1788093720.7477684,88,33.552,975,32
1788093720.7982328,88,33.552,975,32
1788093720.8489287,88,33.552,975,32
1788093720.89913,88,33.552,975,32
1788093720.949412,88,33.552,975,32
1788093720.9997075,88,33.552,975,32
1788093721.0501106,88,33.552,975,32
1788093721.1003914,88,33.552,975,32
1788093721.1506462,88,31.846,1012,32
1788093721.201225,88,31.846,1012,32
1788093721.251463,88,31.846,1012,32
1788093721.3018773,88,31.846,1012,32
1788093721.3525069,88,31.846,1012,32
1788093721.402712,88,31.846,1012,32
1788093721.4532266,88,31.846,1012,32
1788093721.5038035,88,31.846,1012,32
1788093721.5544202,88,31.846,1012,32
1788093721.6048088,88,31.846,1012,32
1788093721.6552587,88,32.727,945,32
1788093721.7057533,88,32.727,945,32
1788093721.7561805,88,32.727,945,32
1788093721.8067524,88,32.727,945,32
1788093721.8572912,88,32.727,945,32
1788093721.907829,88,32.727,945,32
1788093721.95824,88,32.727,945,32
1788093722.00852,88,32.727,945,32
1788093722.0586967,88,32.727,945,32
1788093722.109256,88,32.727,945,32
1788093722.159482,88,32.79,802,32
1788093722.2099023,88,32.79,802,32
1788093722.2603762,88,32.79,802,32
1788093722.310796,88,32.79,802,32
1788093722.3613708,88,32.79,802,32
1788093722.411784,88,32.79,802,32
1788093722.462097,88,32.79,802,32
1788093722.512375,88,32.79,802,32
1788093722.5628037,88,32.79,802,32
1788093722.6133249,88,32.79,802,32
1788093722.6634955,88,32.643,862,32
1788093722.7141354,88,32.643,862,32
1788093722.7644064,88,32.643,862,32
1788093722.8146586,88,32.643,862,32
1788093722.8649685,88,32.643,862,32
1788093722.9152074,88,32.643,862,32
1788093722.9657795,88,32.643,862,32
1788093723.0163443,88,32.643,862,32
1788093723.0665798,88,32.643,862,32
1788093723.1171937,88,32.643,862,32
1788093723.1678061,88,32.639,1042,32
1788093723.2184336,88,32.639,1042,32
1788093723.2687054,88,32.639,1042,32
1788093723.3188982,88,32.639,1042,32
1788093723.3691313,88,32.639,1042,32
1788093723.4194255,88,32.639,1042,32
1788093723.4699082,88,32.639,1042,32
1788093723.5205624,88,32.639,1042,32
1788093723.5712965,88,32.639,1042,32
1788093723.621565,88,32.639,1042,32
1788093723.6717293,88,31.339,1237,32
1788093723.7223172,88,31.339,1237,32
1788093723.772688,88,31.339,1237,32
1788093723.8229787,88,31.339,1237,32
1788093723.873212,88,31.339,1237,32
1788093723.923457,88,31.339,1237,32
1788093723.973966,88,31.339,1237,32
1788093724.0242028,88,31.339,1237,32
1788093724.0745854,88,31.339,1237,32
1788093724.1249146,88,31.339,1237,32
1788093724.1753073,89,32.854,1020,32
1788093724.225968,89,32.854,1020,32
1788093724.276437,89,32.854,1020,32
1788093724.3268864,89,32.854,1020,32
1788093724.3772569,89,32.854,1020,32
1788093724.427712,89,32.854,1020,32
1788093724.4783168,89,32.854,1020,32
1788093724.5285733,89,32.854,1020,32
1788093724.5790892,89,32.854,1020,32
1788093724.6296995,89,35.456,1185,32
1788093724.6803432,89,35.456,1185,32
1788093724.730919,89,35.456,1185,32
1788093724.7816074,89,35.456,1185,32
1788093724.8319855,89,35.456,1185,32
1788093724.8824599,89,35.456,1185,32
1788093724.9329662,89,35.456,1185,32
1788093724.9833827,89,35.456,1185,32
1788093725.033736,89,35.456,1185,32
1788093725.084233,89,35.456,1185,32
1788093725.134679,89,34.465,1140,32
1788093725.1850007,89,34.465,1140,32
1788093725.235595,89,34.465,1140,32
1788093725.285747,89,34.465,1140,32
1788093725.3364022,89,34.465,1140,32
1788093725.3866088,89,34.465,1140,32
1788093725.4372113,89,34.465,1140,32
1788093725.4875574,89,34.465,1140,32
1788093725.5381656,89,34.465,1140,32
1788093725.588682,89,34.465,1140,32
1788093725.6391773,89,34.369,1020,32
1788093725.6895866,89,34.369,1020,32
1788093725.7397673,89,34.369,1020,32
1788093725.7900443,89,34.369,1020,32
1788093725.8405688,89,34.369,1020,32
1788093725.8911517,89,34.369,1020,32
1788093725.941827,89,34.369,1020,32
1788093725.9921885,89,34.369,1020,32
1788093726.0423882,89,34.369,1020,32
1788093726.0928092,89,34.369,1020,32
1788093726.143113,89,34.052,997,32
1788093726.193638,89,34.052,997,32
1788093726.2443926,89,34.052,997,32
1788093726.2950244,89,34.052,997,32
1788093726.3453286,89,34.052,997,32
1788093726.3956544,89,34.052,997,32
1788093726.4460363,89,34.052,997,32
1788093726.4966092,89,34.052,997,32
1788093726.5472288,89,34.052,997,32
1788093726.5978909,89,34.052,997,32
1788093726.648547,89,33.939,1192,32
1788093726.699248,89,33.939,1192,32
1788093726.7496104,89,33.939,1192,32
1788093726.8000798,89,33.939,1192,32
1788093726.850516,89,33.939,1192,32
1788093726.9009242,89,33.939,1192,32
1788093726.9512205,89,33.939,1192,32
1788093727.0018106,89,33.939,1192,32
1788093727.0521855,89,33.939,1192,32
1788093727.1024244,89,33.939,1192,32
1788093727.1529572,87,30.744,1237,32
1788093727.203523,87,30.744,1237,32
1788093727.2541718,87,30.744,1237,32
1788093727.3046033,87,30.744,1237,32
1788093727.355089,87,30.744,1237,32
1788093727.4053016,87,30.744,1237,32
1788093727.4558418,87,30.744,1237,32
1788093727.50602,87,30.744,1237,32
1788093727.5562387,87,30.744,1237,32
1788093727.6067288,87,30.744,1237,32
1788093727.6571465,89,31.965,1222,32
1788093727.7074575,89,31.965,1222,32
1788093727.7580836,89,31.965,1222,32
1788093727.808446,89,31.965,1222,32
1788093727.8590615,89,31.965,1222,32
1788093727.9092293,89,31.965,1222,32
1788093727.9598408,89,31.965,1222,32
1788093728.0102994,89,31.965,1222,32
